time,value
1,98.8
2,95.07
3,97.89
4,113.1
5,103.66
6,111.12
7,116.45
8,101.12
9,121.89
10,116.93
11,123.45
12,121.38
13,119.22
14,115.94
15,125.8
16,126.07
17,135.56
18,122.42
19,127.67
20,121.68
21,131.64
22,151.26
23,154.47
24,125.8
25,151.48
26,158.67
27,155.72
28,152.32
29,156.84
30,151.14
31,146.36
32,165.23
33,159.01
34,162.51
35,148.57
36,155.48
37,175.18
38,168.64
39,182.99
40,166.94
41,175.59
42,181.3
43,181.72
44,180.97
45,179.42
46,183.17
47,206.23
48,189.13
49,179.17
50,179.47
51,201.7
52,189.89
53,198.22
54,208.79
55,194.64
56,211.79
57,201.87
58,214.55
59,210.84
60,205.43
