x1,x2,x3
58.83,37.32,63.3
46.77,35.84,66.53
52.42,26.12,68.58
45.89,45.18,68.98
42.28,29.59,62.1
50.34,29.75,67.5
52.92,32.01,66.99
56.1,34.01,62.6
41.7,27.51,58.38
46.24,27.7,62.93
48.26,20.59,57.27
53.94,29.85,69.14
53.52,32.36,75.5
60.47,30.55,64.12
48.98,24.5,63.63
64.17,29.27,72.58
43.66,25.51,51.39
44.23,21.01,66.22
55.06,33.87,73.04
39.5,29.85,67.8
41.28,38.74,93.03
50.5,26.25,48.17
63.01,36.21,77.58
37.7,34.69,74.43
54.86,28.05,63.44
57.05,26.12,64.21
59.82,33.37,68.19
37.59,26.81,74.46
60.15,30.11,73.29
53.49,30.69,51.53
31.4,31.82,78.02
53.24,29.46,71.16
51.0,35.16,71.29
37.23,32.33,63.57
45.37,31.39,78.79
57.22,31.5,75.96
55.39,18.73,61.34
56.17,27.78,59.28
44.68,29.74,76.71
42.76,35.73,68.53
48.35,29.96,70.8
60.09,32.52,72.62
54.7,37.07,73.73
40.53,27.19,70.22
38.34,34.43,76.01
42.45,36.1,60.82
59.39,33.12,62.48
43.93,37.42,69.97
54.01,24.35,60.85
48.62,35.64,69.75
49.87,30.56,69.64
51.93,26.71,67.7
43.42,39.35,71.05
49.64,26.38,84.79
34.41,26.42,67.04
47.54,25.6,76.65
53.82,28.39,64.25
53.57,34.99,59.16
43.39,20.72,65.45
42.2,31.63,79.07
52.32,31.93,63.0
58.08,28.75,76.06
56.12,26.23,89.55
50.15,29.99,45.52
48.93,33.69,76.04
41.39,34.47,73.54
44.18,32.13,64.7
47.58,27.96,64.51
58.99,31.32,104.9
45.17,21.47,69.85
51.28,24.24,70.0
41.66,33.44,80.15
50.19,25.7,69.21
63.23,30.52,67.73
56.27,24.02,71.11
47.11,30.17,54.82
55.69,35.68,74.63
56.3,25.23,56.82
54.41,21.6,78.22
51.79,19.53,58.2
42.42,41.7,71.09
56.51,22.83,54.83
45.86,26.95,80.55
42.42,31.36,90.14
47.07,34.2,67.28
41.9,25.24,53.09
45.45,27.19,60.25
63.8,36.73,79.67
41.5,32.76,56.24
47.98,37.1,55.27
57.22,28.98,73.23
49.74,31.17,41.31
52.36,30.18,62.1
45.33,31.49,72.67
38.09,29.16,62.05
46.26,32.95,73.76
54.42,23.42,70.43
49.97,30.65,74.88
59.75,25.71,66.58
50.91,28.8,83.39
55.87,35.09,75.92
44.96,24.23,71.14
56.9,33.15,66.86
52.62,26.35,75.15
49.71,29.73,82.02
57.62,35.89,49.42
40.11,31.76,71.21
53.84,27.15,83.63
44.85,31.62,71.41
56.47,31.59,73.44
48.33,29.02,80.5
43.88,32.09,73.5
61.71,26.46,57.42
60.54,32.71,73.21
51.22,31.11,76.07
35.81,33.71,57.47
58.37,33.11,54.27
39.5,22.96,72.8
44.35,30.44,64.13
56.82,32.38,76.06
