time,value
1,99.07
2,94.82
3,125.73
4,118.95
5,109.25
6,97.02
7,109.44
8,107.41
9,114.88
10,120.73
11,128.86
12,121.59
13,121.07
14,119.64
15,125.68
16,132.0
17,125.96
18,143.55
19,133.07
20,138.43
21,139.95
22,131.38
23,135.39
24,148.08
25,139.46
26,150.14
27,127.0
28,154.05
29,152.17
30,149.4
31,147.42
32,178.47
33,150.58
34,167.56
35,173.75
36,161.72
37,169.21
38,173.66
39,177.6
40,174.04
41,167.63
42,175.59
43,175.82
44,169.99
45,185.0
46,187.82
47,193.58
48,193.2
49,195.06
50,178.86
51,185.7
52,192.43
53,199.46
54,197.21
55,193.06
56,218.08
57,189.95
58,196.97
59,222.4
60,206.84
