x1,x2,x3
45.99,31.1,76.96
57.74,32.23,72.24
46.37,34.23,72.86
51.76,30.75,78.4
55.73,36.0,62.89
37.43,31.8,72.75
41.79,26.88,88.96
46.94,41.85,66.56
39.28,29.07,67.88
66.29,32.19,64.82
51.6,35.7,50.91
60.66,35.56,66.86
47.19,27.99,57.31
55.91,30.93,57.69
46.92,36.48,77.95
36.15,33.03,87.6
49.69,33.52,68.73
42.43,21.85,79.17
51.04,26.89,75.52
53.92,31.57,74.02
49.47,35.48,69.74
47.44,32.7,98.5
52.29,30.1,87.5
52.71,20.16,63.12
52.99,30.68,67.67
51.83,35.71,77.22
51.63,32.0,55.79
46.61,21.91,69.52
52.84,33.86,66.31
38.86,36.17,82.3
41.84,33.99,75.42
59.95,35.67,71.96
57.48,33.47,89.98
39.25,28.0,68.54
51.02,26.0,49.5
54.67,30.22,54.46
38.57,27.84,67.58
44.12,26.49,60.25
60.76,26.35,72.0
51.97,17.42,66.38
56.1,29.87,90.88
51.24,33.73,79.26
45.6,29.7,60.36
50.16,27.85,80.54
59.64,35.53,69.32
49.16,32.04,78.09
59.14,35.91,56.34
33.51,27.78,69.78
51.41,27.8,56.56
62.63,32.65,74.88
45.96,34.11,88.58
48.77,35.52,67.71
47.33,35.02,73.91
42.95,32.57,65.25
55.79,33.22,80.81
63.03,28.69,92.09
50.95,34.24,72.46
42.65,28.44,70.1
46.96,30.06,65.2
51.31,25.01,64.71
46.51,25.93,74.5
49.61,35.55,61.27
38.22,31.83,61.99
52.96,19.94,48.1
61.13,30.4,65.65
47.32,32.83,63.57
48.91,26.31,75.51
49.54,29.3,71.26
44.88,33.33,64.77
50.62,27.8,68.19
34.68,25.64,76.66
46.44,29.39,84.46
50.24,37.86,66.39
43.23,26.65,92.88
54.07,29.6,74.54
52.79,31.06,82.37
50.92,32.72,64.78
46.73,37.48,75.73
64.32,23.66,79.12
39.17,30.34,80.67
59.36,32.06,69.3
43.71,28.72,55.85
58.33,26.26,88.57
33.04,31.18,77.48
53.05,35.87,64.12
62.31,27.55,56.2
53.25,34.7,60.2
42.85,30.83,68.96
50.43,31.65,68.77
39.48,30.51,74.08
62.47,40.44,61.27
53.3,25.67,83.93
65.06,36.36,85.28
60.17,32.24,75.61
51.54,33.88,58.6
57.24,18.93,70.47
67.23,35.22,67.3
51.27,32.76,88.39
48.65,23.47,74.31
56.93,32.76,76.6
45.84,26.31,79.23
52.42,30.26,86.65
50.2,29.63,66.53
57.78,30.25,82.03
47.94,27.8,64.42
53.69,29.53,90.24
45.45,23.31,78.45
42.6,40.46,72.83
41.61,29.56,54.8
48.04,28.73,77.73
62.8,32.53,68.38
44.46,32.09,78.38
51.86,27.08,78.11
50.45,31.34,56.77
44.93,32.25,70.48
57.08,27.38,60.6
41.25,29.14,55.53
43.58,17.75,85.68
38.61,25.28,76.97
56.94,28.16,68.03
