time,value
1,78.93
2,105.63
3,95.69
4,98.14
5,98.6
6,116.39
7,122.76
8,107.32
9,118.73
10,104.63
11,127.0
12,108.74
13,124.23
14,123.6
15,117.02
16,134.2
17,129.95
18,132.13
19,134.64
20,131.99
21,134.56
22,142.08
23,144.42
24,141.45
25,154.12
26,148.0
27,157.92
28,145.53
29,150.83
30,159.44
31,176.75
32,164.46
33,155.29
34,160.63
35,156.86
36,168.53
37,169.52
38,163.16
39,180.54
40,180.04
41,166.7
42,169.34
43,169.56
44,188.25
45,176.05
46,186.35
47,191.94
48,192.65
49,190.8
50,197.24
51,178.15
52,200.24
53,188.34
54,178.72
55,193.29
56,190.26
57,205.61
58,193.83
59,207.32
60,211.02
