x1,x2,x3
52.72,24.18,81.03
32.21,27.57,59.62
50.86,16.36,50.73
49.38,25.57,66.04
59.27,29.69,57.27
55.88,28.35,65.73
33.09,23.22,78.12
45.0,32.91,68.67
43.68,27.1,59.58
48.15,29.78,71.31
39.96,30.51,82.56
53.79,37.61,74.02
55.05,30.48,55.75
45.54,26.43,69.59
53.8,36.8,75.67
35.83,25.64,58.22
49.03,27.96,54.78
56.04,20.4,72.44
63.2,27.95,76.91
56.09,28.27,67.6
50.04,32.76,67.82
59.19,28.35,75.04
43.03,36.34,67.68
55.42,26.79,68.47
58.37,21.59,73.78
53.78,35.17,74.95
56.93,31.64,79.54
45.94,25.95,84.03
59.18,30.28,51.06
43.57,29.61,75.83
47.0,31.82,77.13
43.57,25.43,72.84
54.06,28.86,72.71
36.44,25.81,77.4
57.68,31.93,78.87
46.52,31.8,72.83
48.17,40.51,72.96
46.39,37.27,78.79
59.82,25.73,86.92
60.23,26.78,77.99
45.89,31.95,88.2
52.39,35.65,57.07
40.52,24.48,76.32
46.47,29.84,60.64
39.43,33.46,84.42
39.46,29.66,81.22
58.16,21.32,88.53
64.74,30.53,55.53
58.72,32.9,58.7
51.91,39.03,71.82
49.06,34.02,48.59
58.02,37.68,69.28
51.34,35.02,69.63
46.04,27.68,76.75
59.34,32.13,71.5
54.88,28.38,61.14
53.69,35.74,74.39
48.18,28.76,65.5
44.34,31.27,69.93
55.74,23.7,58.18
54.82,30.67,81.8
48.49,25.01,66.51
54.44,32.59,62.09
43.76,33.04,74.39
39.74,30.29,69.56
37.74,30.0,73.06
49.3,28.81,87.75
66.7,30.31,70.91
43.26,36.37,69.57
53.38,30.02,82.33
49.99,23.75,81.46
54.44,30.63,81.24
41.93,27.56,89.46
49.79,41.92,60.55
38.3,22.49,76.18
46.37,36.87,64.56
35.79,35.32,64.76
59.35,24.6,86.23
62.96,36.43,83.36
54.5,32.66,74.63
55.81,41.95,66.56
50.89,34.95,66.22
50.75,24.99,75.48
58.2,20.39,61.44
49.18,35.64,65.12
54.45,27.9,78.15
43.1,26.05,72.11
38.82,29.17,56.85
50.73,40.62,59.38
48.84,31.94,65.24
61.56,28.55,69.6
54.64,32.43,77.13
58.42,23.98,76.72
49.09,42.4,69.65
49.52,22.29,89.5
48.43,26.56,71.47
54.18,29.2,70.91
50.68,35.75,69.29
49.81,23.67,79.95
53.33,29.39,66.69
45.72,39.57,53.74
58.37,29.63,69.25
44.91,20.33,63.64
50.52,35.22,74.76
55.23,22.27,81.34
37.56,36.01,61.92
49.4,22.92,81.43
61.09,25.31,55.82
46.23,29.0,68.9
57.15,28.49,61.68
53.3,35.05,81.05
46.94,15.8,59.63
31.54,31.08,81.09
41.79,24.55,64.71
63.13,28.91,55.78
44.21,32.41,53.28
40.68,35.34,61.39
48.49,35.99,47.93
41.42,22.93,79.07
51.63,30.89,79.58
