x1,x2,x3
57.18,31.7,61.32
45.21,28.65,88.48
58.23,31.05,47.08
56.69,32.22,86.64
50.7,30.66,57.68
43.97,28.98,47.48
52.97,32.29,73.51
51.03,27.78,84.22
40.43,37.32,79.53
44.33,31.83,76.55
40.47,29.47,64.61
43.36,29.53,80.42
52.62,32.27,92.74
48.71,25.83,79.4
55.24,32.83,75.95
51.37,34.88,74.79
54.14,31.44,63.08
38.66,26.77,74.33
61.59,31.39,74.12
35.38,20.66,78.33
49.82,30.15,75.82
58.15,26.57,57.11
51.88,30.49,69.88
57.37,31.98,65.03
46.05,34.0,71.31
54.66,35.82,72.08
48.69,31.79,64.63
53.07,31.19,64.76
55.16,18.28,81.12
56.46,25.25,74.75
40.52,27.53,77.54
54.71,29.31,68.32
54.09,32.02,61.08
39.68,32.57,77.1
35.14,32.45,60.22
50.15,30.04,79.1
37.6,28.81,73.42
40.25,19.24,72.73
49.34,29.83,73.97
52.37,33.05,57.66
36.98,28.78,57.61
57.06,27.93,76.75
56.51,31.14,60.75
43.92,37.65,74.89
45.73,30.78,54.21
47.9,30.16,64.07
49.67,23.38,57.83
45.23,31.44,60.67
54.2,31.77,72.57
64.39,26.68,83.99
63.66,30.09,74.59
40.99,26.59,77.17
46.11,36.12,63.91
48.98,29.75,54.94
42.25,32.22,54.41
63.82,24.96,97.91
52.48,37.34,62.6
65.54,28.13,87.44
54.94,29.74,85.39
42.23,31.37,77.89
37.04,32.91,71.24
52.49,29.72,66.44
37.06,40.05,60.1
43.06,23.04,65.51
43.48,24.22,60.29
58.18,16.55,71.0
53.78,37.35,73.01
48.27,25.77,85.2
45.82,20.31,81.13
54.88,30.06,74.32
48.89,28.92,69.61
38.08,22.48,71.72
45.92,26.14,70.18
46.08,39.56,60.53
52.41,34.39,48.3
47.61,26.89,87.04
51.66,31.35,55.09
48.37,27.79,66.4
55.42,29.45,72.2
48.57,37.93,79.2
53.26,25.33,60.03
35.19,32.36,73.48
33.36,32.2,76.4
41.87,32.02,63.43
53.37,35.53,89.34
46.74,30.37,59.95
56.46,25.72,60.78
35.15,29.48,69.06
47.38,28.81,73.83
52.93,37.26,77.15
47.28,24.69,79.46
61.16,35.57,89.82
49.3,35.51,62.29
51.06,23.86,60.26
56.1,27.83,79.74
46.73,26.19,59.26
41.72,32.65,72.26
40.7,27.02,86.93
52.56,30.44,55.48
58.2,35.56,71.06
61.26,29.6,68.05
52.45,26.12,63.61
53.71,34.99,69.08
61.45,17.96,53.95
41.19,37.75,58.48
36.66,33.67,70.24
70.98,32.68,53.58
60.97,24.42,80.74
53.79,24.16,66.97
39.11,27.23,67.28
48.64,29.65,59.69
53.86,33.92,61.15
49.51,35.44,56.56
47.57,33.8,73.13
60.06,28.67,56.04
53.5,23.54,70.49
44.93,33.65,85.21
54.93,21.65,56.96
54.14,41.28,70.09
47.0,29.17,57.67
