x1,x2,x3
34.68,28.37,58.38
54.32,30.49,62.53
49.67,23.18,52.56
41.85,39.99,72.64
44.82,32.81,51.53
55.51,36.17,71.98
46.43,22.69,70.9
53.07,24.19,72.71
47.84,24.79,81.53
47.17,31.98,69.27
58.9,27.91,68.25
53.1,37.45,77.99
49.57,29.08,77.4
45.13,28.31,70.33
51.32,28.64,56.98
52.41,31.16,47.93
43.61,29.55,83.39
50.08,29.86,61.8
48.84,39.02,59.1
58.79,23.74,65.99
31.92,33.62,65.68
55.01,28.61,81.48
59.37,35.44,79.47
41.93,25.86,72.0
43.15,27.81,66.24
55.45,34.83,64.26
47.04,25.29,67.8
53.33,28.37,69.5
55.7,28.69,71.97
60.22,32.52,61.58
49.18,33.57,48.28
45.01,27.53,67.58
54.46,28.51,69.74
48.68,34.03,70.89
57.71,38.47,75.56
54.21,26.8,41.03
45.1,33.38,72.43
56.74,35.68,80.87
49.72,31.36,90.48
45.9,30.03,79.57
50.9,34.65,67.03
48.64,37.5,59.4
51.75,30.31,66.52
41.23,29.66,66.81
42.17,28.98,67.64
48.07,27.62,74.66
59.15,24.32,87.05
53.93,32.06,72.13
41.77,33.48,59.3
31.35,36.59,73.12
61.19,23.77,76.7
42.58,26.82,82.63
44.8,18.75,82.77
48.13,26.57,71.32
55.91,30.24,71.08
60.41,35.93,76.48
43.52,24.7,81.93
36.67,27.2,73.98
38.74,28.31,83.03
64.24,27.13,84.82
55.21,33.31,66.29
49.88,42.2,56.04
53.96,29.61,73.08
44.25,30.73,61.68
51.9,23.43,86.56
32.57,24.87,67.66
47.75,26.69,71.71
71.67,32.81,79.86
54.94,33.13,74.56
45.06,40.11,80.8
47.56,31.44,85.04
49.79,35.02,87.57
51.32,32.86,47.49
54.33,36.1,39.93
44.78,33.04,66.55
54.89,38.82,74.27
50.32,31.72,77.1
57.64,35.92,79.49
55.03,32.1,62.68
43.6,29.8,68.89
53.8,40.21,81.19
60.99,38.25,80.28
50.46,31.75,71.65
50.57,31.36,80.29
54.81,41.21,67.67
45.67,32.79,76.08
54.55,22.99,81.52
46.02,27.25,63.94
52.85,23.03,65.07
46.59,29.03,68.85
49.46,30.56,61.14
40.18,26.49,76.21
61.75,34.11,46.32
53.65,32.0,80.89
54.59,31.91,69.32
41.66,35.0,58.51
41.33,34.42,68.02
59.46,31.59,75.81
50.1,30.61,61.64
40.56,28.18,79.67
52.22,26.24,66.34
47.65,30.03,75.73
55.91,32.6,72.61
53.97,32.66,80.1
45.67,27.38,93.83
43.05,28.56,75.77
50.95,40.47,59.59
46.64,33.26,88.34
45.85,29.2,75.07
56.51,24.67,85.04
42.35,32.31,66.44
46.99,31.44,68.17
59.26,26.06,56.42
52.99,30.4,66.66
40.71,27.39,61.97
48.71,29.52,68.31
41.72,31.37,52.88
49.69,31.61,84.74
57.46,28.26,77.64
47.4,22.52,71.56
