time,value
1,114.46
2,93.13
3,111.27
4,99.63
5,114.56
6,110.0
7,103.82
8,112.23
9,110.25
10,131.0
11,128.29
12,112.5
13,115.06
14,129.28
15,132.02
16,133.09
17,134.14
18,139.01
19,127.85
20,139.11
21,142.67
22,150.06
23,124.51
24,143.55
25,153.87
26,141.54
27,136.14
28,165.88
29,168.1
30,146.76
31,152.81
32,147.29
33,157.51
34,171.26
35,171.21
36,162.15
37,169.55
38,168.25
39,166.14
40,184.3
41,166.13
42,174.04
43,182.62
44,173.77
45,184.09
46,195.92
47,185.37
48,197.46
49,178.67
50,180.02
51,190.48
52,192.49
53,193.82
54,204.99
55,196.45
56,207.16
57,198.64
58,210.47
59,195.64
60,220.33
