x1,x2,x3
43.59,26.13,74.91
47.05,24.23,63.14
45.93,29.31,56.01
53.52,23.04,75.08
57.02,27.52,47.04
41.75,17.43,72.32
48.6,35.88,68.22
65.46,26.21,68.49
62.67,32.09,101.51
39.71,20.94,84.82
46.53,25.43,76.53
51.88,34.24,60.12
57.69,27.48,73.15
51.07,32.65,82.97
48.68,30.4,70.93
55.56,26.2,50.84
46.27,17.32,83.12
45.31,36.82,62.98
57.68,19.33,82.14
47.99,26.34,66.68
40.66,26.44,103.01
39.57,37.33,70.3
51.55,22.1,64.37
44.9,33.37,75.56
54.2,20.41,69.19
54.7,33.78,84.1
51.17,23.17,73.83
56.26,23.58,71.6
53.14,36.7,68.36
65.52,30.17,74.75
60.65,29.98,79.05
50.81,28.68,74.91
47.93,26.15,70.86
44.28,22.96,73.8
40.05,26.26,67.56
47.51,26.75,62.63
50.19,20.9,80.12
47.84,27.16,64.52
47.13,37.31,86.94
53.99,27.32,81.67
37.19,29.19,60.72
61.0,28.86,60.96
56.19,38.8,83.65
54.59,33.78,72.98
41.38,41.82,57.41
67.07,31.23,78.94
46.39,32.18,75.75
49.15,34.06,85.47
37.77,38.79,66.03
41.6,32.85,74.95
45.65,24.71,86.05
49.62,35.98,65.41
59.86,31.64,74.53
48.78,28.56,82.58
24.91,30.46,67.49
52.64,32.07,80.52
37.12,27.54,74.21
56.58,37.52,72.81
62.73,23.38,76.43
42.91,20.52,61.88
46.12,28.72,61.32
38.28,22.86,77.25
58.6,29.2,61.55
46.43,26.32,69.96
37.27,27.55,66.85
52.96,30.33,79.66
54.5,22.43,74.95
39.93,31.62,58.59
40.51,33.16,91.58
50.84,26.9,61.48
54.03,27.9,63.22
54.85,27.75,61.33
46.95,39.02,75.6
39.7,21.66,70.6
54.87,31.42,73.7
53.8,30.14,63.62
63.45,30.82,66.78
46.87,30.11,54.22
49.34,39.42,73.92
58.64,21.2,65.96
47.78,29.33,92.47
49.33,30.18,77.79
52.38,38.35,55.11
57.5,42.35,65.94
57.16,24.85,76.49
54.3,26.02,73.59
41.04,29.68,72.62
44.83,23.75,63.95
49.77,20.08,66.01
58.46,29.04,57.85
58.73,28.86,46.65
53.73,23.14,76.45
50.82,24.4,80.65
44.12,36.46,53.88
54.31,34.35,75.21
46.84,30.43,61.28
55.29,31.89,60.14
56.78,43.59,48.72
67.73,18.79,73.78
47.74,30.01,69.94
43.04,26.17,64.58
45.54,30.8,79.47
48.1,32.79,68.33
54.43,26.99,73.24
61.6,27.57,68.03
46.49,26.67,64.61
59.18,29.85,65.6
40.06,29.41,67.51
45.62,32.75,69.4
48.5,35.3,55.63
44.7,32.24,77.57
51.01,20.73,104.17
51.85,31.13,80.24
43.43,33.14,64.66
55.66,37.43,74.62
50.0,33.48,65.76
45.2,27.9,61.44
50.1,27.65,96.57
52.02,27.44,57.22
67.55,33.18,62.38
