x1,x2,x3
48.18,29.49,47.64
51.87,24.34,61.74
43.89,29.64,65.74
43.8,31.68,64.93
69.49,20.14,67.25
60.5,34.81,71.71
49.09,34.71,52.06
47.3,23.2,68.7
63.95,29.25,79.79
57.21,28.03,74.38
57.26,29.33,65.03
49.2,25.54,56.87
55.73,27.28,70.18
47.7,24.6,51.09
63.63,29.65,73.12
43.08,32.56,56.01
53.6,38.31,71.39
48.41,19.22,76.02
43.93,24.35,62.63
54.5,28.41,64.13
45.47,30.53,49.12
47.87,39.11,64.54
58.07,30.81,58.18
48.69,26.18,66.88
38.29,30.21,57.31
52.72,26.69,65.47
44.22,27.49,63.8
63.92,32.15,80.11
31.37,21.56,63.25
51.03,24.82,94.55
39.78,20.69,64.92
55.0,35.3,83.85
45.06,25.25,62.27
53.22,24.67,56.25
52.17,35.45,65.03
32.99,25.74,57.17
36.39,37.87,69.9
45.02,30.36,65.06
45.06,23.98,70.01
31.35,30.41,58.39
49.89,34.89,74.15
52.67,31.83,56.39
54.97,23.37,92.87
56.24,32.93,69.95
55.95,30.56,66.63
51.12,37.55,66.37
53.7,21.31,51.41
40.3,23.22,76.47
39.79,37.15,76.01
48.4,26.49,61.46
57.21,24.98,65.07
43.8,31.2,66.59
45.64,27.64,70.96
65.21,35.77,66.04
56.75,36.93,69.39
51.58,27.09,65.19
36.8,28.33,70.1
52.08,27.46,76.17
53.23,30.08,57.4
49.61,21.04,73.73
53.96,36.9,60.36
48.03,28.06,64.9
34.88,32.13,65.99
46.54,33.34,62.99
44.44,26.68,64.54
55.37,27.42,58.32
54.27,32.17,67.3
58.52,32.72,82.27
49.79,26.06,68.52
44.5,31.01,85.61
49.74,27.26,63.03
58.64,36.23,89.41
52.02,27.94,71.45
52.54,27.82,62.32
52.65,25.09,72.57
62.99,29.29,73.06
64.2,23.41,78.43
55.54,26.12,70.37
43.68,36.13,65.59
45.31,32.75,80.96
42.55,26.98,69.69
48.96,23.75,63.97
42.53,26.38,63.72
44.73,29.1,85.96
49.97,35.27,60.89
52.59,24.5,71.68
60.3,37.96,79.7
46.02,26.28,65.94
49.25,22.56,84.2
50.6,28.46,63.57
43.47,23.74,83.59
52.19,30.64,65.47
51.23,29.74,73.97
25.8,22.48,75.44
64.32,21.58,73.54
52.37,30.36,63.81
41.57,37.66,62.61
42.04,32.12,70.45
61.58,35.15,59.83
47.54,20.99,87.62
53.17,33.17,72.03
39.7,28.71,57.68
52.27,24.14,82.0
47.79,21.89,65.58
48.24,25.02,70.63
41.61,22.14,57.51
56.64,33.05,66.65
54.12,40.2,68.29
51.78,30.4,81.88
63.55,28.62,57.62
43.15,32.58,66.35
51.41,31.1,74.6
48.12,30.43,69.67
49.78,36.43,55.53
66.71,22.27,50.65
50.56,40.63,82.22
56.46,25.24,64.73
47.35,26.58,52.77
39.32,39.36,71.66
51.76,31.48,81.82
