x1,x2,x3
57.51,23.48,51.12
60.63,31.23,50.22
57.72,27.37,75.21
32.95,27.93,79.97
54.57,27.94,70.58
34.9,33.81,93.91
51.17,25.65,83.96
45.89,24.53,89.25
39.03,32.76,75.44
37.99,26.92,59.32
49.87,36.25,69.82
50.62,41.09,77.84
46.38,29.43,72.57
49.91,35.15,63.23
47.19,29.88,59.42
59.03,23.09,78.99
53.71,31.55,74.08
45.46,29.13,66.83
41.87,29.76,72.13
37.54,37.52,77.16
43.96,32.97,89.7
30.97,27.03,56.62
48.94,31.99,54.29
63.03,26.47,76.34
54.0,23.1,72.41
48.2,34.02,73.63
46.21,31.74,69.65
43.34,35.48,83.14
42.35,23.84,73.56
50.6,40.55,69.33
58.23,28.74,54.5
56.47,31.02,54.32
45.87,28.47,66.68
55.1,26.76,81.31
36.04,35.48,70.28
52.13,25.03,67.67
42.88,31.39,61.46
46.8,36.0,74.17
47.6,28.58,92.12
45.65,25.54,62.1
50.46,24.86,71.76
49.51,26.89,69.03
56.96,20.78,70.17
44.02,26.68,63.51
46.93,23.64,93.16
54.78,31.81,60.48
40.8,23.0,78.01
55.48,34.33,64.6
34.09,32.97,64.86
46.58,31.69,78.18
32.8,33.59,74.99
42.77,20.38,82.11
35.63,30.19,76.24
40.43,27.23,60.51
43.65,32.68,64.47
46.19,28.19,73.23
45.37,26.11,76.32
42.27,27.04,67.02
47.88,32.7,67.43
59.11,34.46,85.12
52.1,29.02,70.52
41.61,34.57,71.5
47.85,25.89,66.19
46.54,27.07,84.31
51.26,31.26,67.93
65.85,36.57,70.96
52.3,25.62,49.91
53.27,30.47,66.93
56.08,27.56,68.66
38.9,27.05,66.21
45.92,32.46,77.73
57.96,32.37,50.5
54.02,34.89,68.88
37.5,38.79,64.95
46.88,30.15,90.03
44.67,28.88,70.74
51.4,27.99,68.08
56.98,25.13,89.28
42.49,31.41,82.72
56.94,31.63,62.41
52.02,26.33,92.62
59.49,19.17,56.92
39.13,27.12,88.02
48.58,24.25,72.32
64.04,31.14,71.77
37.85,23.77,44.86
37.65,37.81,77.31
43.34,35.23,69.49
52.52,37.6,75.82
47.41,31.15,73.24
54.37,32.88,88.12
54.04,32.38,84.1
60.17,25.34,61.79
36.94,23.09,58.24
42.03,33.5,62.76
55.51,29.75,73.57
52.55,26.59,65.37
55.56,32.29,59.45
55.94,29.73,62.61
49.92,31.09,66.69
58.64,29.25,69.97
44.83,20.11,63.05
38.77,34.92,61.53
48.54,35.85,77.75
47.86,36.13,77.59
47.9,25.41,68.54
51.97,36.33,74.86
49.34,29.7,75.81
59.82,33.81,61.43
50.27,27.38,59.53
52.24,21.46,70.26
62.97,31.41,70.62
58.58,25.86,80.54
66.45,24.91,87.93
50.71,24.79,43.39
53.39,33.79,83.47
53.16,36.13,58.87
53.26,27.5,70.25
48.45,30.98,45.72
47.03,29.8,75.82
