x1,x2,x3
47.26,30.04,66.62
57.31,26.64,47.77
60.57,30.08,69.02
41.0,32.68,79.91
52.5,28.31,63.5
38.89,32.22,49.2
58.76,24.59,77.32
51.2,26.96,44.22
57.95,35.09,51.16
41.16,25.77,69.95
37.82,21.48,51.96
55.61,31.7,61.79
45.14,25.25,49.29
54.11,32.57,84.99
45.04,32.52,61.21
39.5,28.58,84.81
59.08,24.07,63.84
30.19,38.53,70.58
64.63,25.08,74.86
52.19,29.48,47.1
47.87,29.54,75.64
53.54,34.22,58.76
45.01,33.5,50.0
51.77,25.55,55.97
63.12,25.02,79.62
48.22,26.41,86.31
52.37,33.06,50.23
66.47,33.11,72.31
45.41,25.59,75.31
47.62,34.27,67.72
43.12,27.19,80.7
61.85,36.0,64.4
40.63,39.55,68.64
34.73,31.98,73.99
51.94,31.47,70.93
56.17,34.62,57.45
49.42,33.0,72.15
64.4,33.37,64.85
65.88,40.92,74.48
44.73,31.05,83.39
52.61,18.77,54.84
33.58,33.36,59.65
68.89,28.66,60.49
43.3,24.73,59.77
56.49,21.96,58.06
57.64,27.06,59.42
51.07,31.59,72.04
44.66,23.14,63.65
52.37,30.37,58.83
48.33,28.46,75.36
52.19,39.32,75.15
51.16,31.02,66.56
58.68,27.57,79.64
38.29,34.34,58.19
44.63,32.89,53.89
48.13,25.21,70.82
55.13,28.57,59.03
67.93,28.06,48.84
41.44,32.75,74.28
48.06,24.78,89.07
51.82,28.16,80.1
59.98,29.2,72.2
45.24,35.55,66.94
40.76,26.59,67.95
52.1,27.35,72.82
44.09,24.47,80.99
45.53,30.71,68.89
37.88,33.16,57.58
52.44,36.0,73.66
52.82,27.23,72.23
49.71,24.68,54.13
46.14,45.1,74.68
63.23,35.25,73.98
34.28,33.36,60.54
27.85,27.3,65.4
53.86,29.99,68.16
33.03,28.06,59.8
32.19,27.2,73.86
42.81,34.52,58.61
59.37,33.03,77.85
52.17,35.93,64.09
47.41,30.02,85.64
47.6,33.65,73.08
59.95,35.3,59.45
46.69,23.92,70.21
60.16,39.57,67.47
52.2,27.5,72.62
58.3,28.08,74.53
45.54,37.43,69.61
52.04,28.39,60.61
54.77,33.05,84.12
46.04,29.01,73.87
41.79,37.8,51.75
33.43,37.79,74.97
42.72,33.05,67.43
37.26,32.05,65.05
53.05,26.7,72.06
48.85,37.6,70.16
37.39,30.53,57.61
40.22,31.61,72.4
51.43,32.8,73.38
51.69,26.24,62.69
46.11,26.58,82.37
62.1,37.8,89.2
56.02,23.51,62.93
47.96,25.1,83.56
49.73,27.51,80.5
49.47,36.21,63.4
49.33,29.23,90.36
46.77,28.8,69.68
45.86,25.49,55.79
42.7,28.19,69.36
53.2,36.11,74.89
60.91,36.77,56.8
58.54,30.12,52.84
44.91,24.95,58.2
38.32,28.08,65.57
52.5,35.69,73.11
58.13,38.12,78.29
35.91,25.66,66.71
