x1,x2,x3
53.29,37.5,52.04
61.38,29.3,81.16
36.41,43.02,65.25
56.5,34.12,52.1
49.59,28.16,70.88
48.18,23.72,60.13
56.08,24.23,58.84
49.84,27.57,57.34
56.94,22.83,79.0
56.11,23.25,76.96
41.54,32.08,60.88
43.93,29.61,65.21
52.66,27.05,70.79
50.5,36.68,55.57
47.73,29.51,68.81
30.97,41.88,55.39
57.84,28.0,78.33
54.02,36.06,62.88
61.8,24.52,91.57
69.0,24.8,55.9
45.08,37.64,94.22
52.42,33.11,75.51
54.03,27.71,66.02
54.86,27.92,65.37
56.97,34.19,52.98
49.92,31.3,67.61
47.06,24.26,78.45
60.55,29.96,65.58
43.72,28.34,69.33
46.93,26.1,77.28
33.8,27.23,69.37
55.98,22.76,82.5
55.0,37.53,72.93
48.43,26.77,71.38
63.34,28.78,83.04
51.48,33.26,55.87
39.89,22.98,79.67
44.99,20.76,72.21
47.54,32.9,71.12
52.46,22.52,63.68
56.24,37.34,75.55
44.11,30.89,68.96
47.36,33.78,60.45
52.06,30.9,76.33
47.24,31.93,72.3
64.81,40.15,60.22
46.24,31.85,65.35
52.56,26.92,44.04
49.89,35.09,65.38
52.66,28.12,51.08
37.53,30.09,75.26
33.38,38.96,67.17
52.39,31.28,69.44
40.81,22.75,78.18
45.13,23.31,48.1
25.48,20.8,66.61
48.43,22.78,75.81
63.61,29.32,67.53
50.09,37.66,57.2
51.02,41.61,63.41
48.27,31.24,68.0
47.75,18.38,67.17
61.1,32.76,97.31
44.71,27.5,69.6
43.54,26.51,85.79
45.78,26.95,66.84
47.14,39.09,60.21
46.55,32.44,61.24
37.1,31.87,55.97
58.18,28.78,88.31
69.55,25.58,75.18
63.63,27.11,77.32
48.36,37.34,83.25
65.72,29.64,50.18
52.03,28.47,63.2
63.61,32.27,67.2
39.78,33.93,70.56
59.94,27.89,70.85
43.01,40.07,69.87
48.91,31.76,60.62
49.31,22.17,67.38
53.33,38.55,71.4
51.78,23.81,78.52
59.65,34.54,81.64
47.87,26.82,77.89
58.72,36.68,64.03
43.8,27.15,79.67
55.46,33.57,71.42
50.94,28.21,62.31
48.53,28.28,70.49
59.16,23.38,64.27
49.42,33.93,81.17
36.49,25.32,73.68
53.87,33.44,84.49
50.11,31.72,81.51
61.95,36.28,71.11
43.83,29.27,86.42
33.77,30.21,52.6
34.69,26.13,67.98
36.46,25.48,51.55
52.66,33.22,66.81
38.28,40.4,68.9
51.49,34.32,66.74
57.95,37.9,88.74
48.73,37.58,65.08
49.79,29.52,76.21
46.58,32.57,69.08
60.97,23.91,78.45
39.43,14.26,53.15
60.7,23.9,77.62
53.94,30.17,64.74
53.89,42.97,67.02
56.61,23.18,55.58
47.27,31.14,72.82
47.51,34.67,71.98
53.14,32.33,85.33
44.44,26.15,78.17
57.76,26.26,52.66
63.24,29.28,66.87
58.15,33.38,69.09
