time,value
1,92.45
2,89.34
3,103.66
4,118.58
5,109.93
6,116.97
7,111.08
8,124.59
9,135.04
10,115.98
11,117.84
12,105.81
13,122.46
14,134.1
15,127.65
16,136.12
17,116.3
18,141.53
19,144.37
20,115.65
21,139.44
22,148.53
23,155.65
24,137.2
25,143.22
26,141.26
27,167.69
28,158.83
29,148.95
30,159.76
31,175.46
32,171.52
33,158.35
34,167.51
35,169.39
36,169.09
37,163.27
38,163.31
39,165.36
40,172.69
41,179.6
42,177.47
43,186.64
44,181.83
45,180.21
46,196.33
47,187.09
48,207.18
49,185.1
50,194.76
51,206.02
52,223.48
53,206.35
54,211.32
55,188.87
56,205.54
57,199.27
58,184.9
59,209.51
60,214.01
