time,value
1,88.37
2,95.62
3,105.32
4,115.21
5,117.63
6,116.51
7,107.97
8,100.11
9,100.6
10,119.18
11,120.77
12,118.2
13,117.28
14,117.96
15,120.35
16,125.88
17,129.63
18,126.47
19,128.53
20,135.62
21,140.04
22,133.92
23,140.77
24,133.02
25,157.44
26,149.34
27,161.54
28,149.78
29,146.49
30,145.45
31,145.46
32,171.75
33,169.65
34,158.62
35,151.19
36,178.04
37,159.67
38,160.85
39,196.07
40,164.2
41,166.99
42,173.13
43,171.07
44,170.1
45,197.47
46,169.33
47,184.03
48,179.61
49,186.31
50,190.08
51,180.72
52,180.07
53,196.07
54,194.34
55,204.66
56,188.48
57,215.24
58,206.32
59,201.04
60,203.57
