x1,x2,x3
68.27,38.23,77.59
46.78,25.34,60.29
43.78,22.07,64.09
35.89,31.62,75.31
53.59,37.27,55.81
41.59,30.83,78.59
34.56,36.16,78.52
42.81,29.39,81.72
61.21,35.82,85.6
50.73,34.15,74.97
54.9,26.72,63.27
60.1,34.08,62.55
44.66,25.87,80.06
54.06,40.49,59.92
39.49,39.25,83.03
43.71,36.5,67.17
36.17,28.69,76.39
58.13,28.33,101.33
40.22,33.59,67.26
51.56,22.08,61.86
48.82,42.17,81.99
56.51,21.73,76.95
72.5,31.62,40.18
58.2,34.15,66.83
48.25,34.15,69.07
50.0,27.14,74.04
52.56,34.1,69.7
57.57,27.51,59.32
44.49,29.69,86.78
41.15,28.27,58.65
42.61,23.38,55.78
50.77,24.96,56.73
62.95,32.44,71.86
44.31,35.79,58.9
37.79,26.56,69.79
58.22,25.71,93.46
68.33,30.02,76.1
43.45,40.38,67.12
54.8,29.44,78.28
42.5,31.29,76.85
46.49,36.68,73.2
49.0,27.73,66.35
51.42,22.93,63.87
53.88,21.68,50.45
40.75,36.12,50.9
43.78,32.43,66.98
60.92,31.36,49.15
44.25,24.12,89.22
42.46,28.86,68.11
55.38,30.31,62.85
47.97,31.06,74.48
53.91,25.23,80.2
59.09,20.8,60.78
31.57,25.19,71.25
26.0,31.95,65.7
37.67,35.93,63.72
51.15,42.34,63.57
53.18,28.96,68.39
49.59,32.99,84.98
50.65,20.76,69.75
32.74,26.14,54.09
56.74,31.92,81.65
62.85,27.56,83.55
43.44,32.5,75.63
46.18,36.63,68.24
55.93,34.27,62.0
42.55,37.07,84.73
56.26,33.01,69.96
49.41,27.31,70.62
50.0,29.42,71.0
58.88,28.32,67.93
61.59,27.14,76.66
34.18,32.26,73.48
39.9,40.96,73.06
53.05,36.45,59.8
54.7,27.16,67.68
48.31,27.07,56.09
49.72,30.97,74.64
43.0,39.3,69.88
55.52,27.87,76.33
43.34,31.89,63.93
49.54,35.64,79.72
42.55,36.0,65.17
49.46,28.8,81.09
66.5,29.34,59.09
56.2,27.95,75.94
57.81,29.15,75.98
57.83,28.2,68.29
56.12,36.93,53.48
41.28,28.32,49.11
43.82,42.13,53.25
49.53,30.99,81.0
46.19,28.54,81.92
43.44,24.68,67.19
51.47,32.69,76.05
46.68,29.12,77.75
56.63,35.44,82.12
53.19,30.48,104.64
38.97,35.85,68.8
44.09,30.98,70.13
42.62,36.6,79.55
57.08,30.89,60.23
65.02,25.63,59.77
47.26,36.82,68.21
52.06,41.17,75.21
51.49,22.25,76.11
41.89,19.06,71.47
52.04,26.35,67.76
55.92,32.94,63.65
56.53,34.51,56.58
45.95,34.12,83.92
47.5,27.74,69.74
37.09,25.76,69.91
36.68,31.57,65.58
47.53,28.36,68.89
49.55,33.93,67.47
40.9,32.53,69.9
57.5,25.18,74.46
45.53,31.35,60.23
43.62,27.16,82.72
