x1,x2,x3
33.86,28.06,77.96
42.31,30.08,68.04
51.51,27.78,80.37
57.46,32.01,73.01
59.65,32.98,81.15
56.56,37.37,82.84
48.58,28.44,63.2
50.92,31.53,62.38
42.42,33.67,59.8
62.08,33.27,64.98
47.74,23.29,80.35
55.73,40.39,72.71
46.79,25.46,74.24
64.91,36.37,61.12
55.78,32.02,79.89
47.78,29.27,80.97
47.0,27.19,77.64
57.71,28.25,80.32
54.58,28.37,56.47
54.75,32.66,75.69
53.26,23.89,56.04
43.88,36.16,59.41
51.13,30.42,58.11
60.16,36.67,57.9
38.17,26.32,88.65
34.24,19.81,82.38
61.15,30.42,72.48
36.55,33.09,73.87
43.6,32.73,68.73
57.97,28.54,70.37
49.72,25.35,58.24
50.97,30.12,65.3
50.39,37.0,70.4
56.19,38.51,64.32
54.32,34.64,68.45
63.4,29.12,67.29
55.6,37.34,61.64
48.11,32.58,47.69
57.49,28.18,59.07
40.01,33.36,79.25
59.62,26.93,73.33
45.95,25.96,69.09
42.45,26.82,75.85
53.18,38.26,78.35
28.18,29.22,71.35
46.01,30.72,85.47
47.46,24.17,81.83
29.46,24.32,81.28
49.19,30.31,67.44
50.82,20.53,58.55
49.25,17.79,53.7
44.0,39.42,86.61
53.14,22.32,72.43
51.01,29.4,84.49
35.74,28.36,70.57
50.86,26.89,72.29
46.72,30.45,66.84
52.58,27.99,59.14
56.57,23.14,65.36
63.92,36.63,73.3
45.67,40.99,69.91
46.19,19.58,46.99
52.94,31.72,65.06
45.82,28.21,67.14
47.4,23.19,72.68
57.65,24.08,93.32
44.63,34.78,73.93
39.42,33.36,65.22
39.92,16.78,75.83
55.32,34.89,62.4
64.61,27.8,46.9
46.41,31.56,61.5
47.94,20.86,68.71
51.92,31.64,60.41
53.51,38.57,73.74
54.43,22.27,73.28
38.88,34.63,76.75
39.28,36.58,67.32
50.85,34.14,75.34
60.78,33.88,79.68
55.82,33.54,62.14
53.38,33.13,79.88
50.24,24.14,63.84
53.12,26.01,57.75
38.48,23.34,62.82
64.15,24.7,66.79
39.2,17.11,78.51
55.33,32.44,55.87
48.58,25.12,83.71
48.9,21.49,73.58
48.58,31.08,75.32
45.03,30.79,63.81
57.43,30.21,73.88
52.65,27.83,82.17
47.66,29.01,81.38
43.13,29.61,75.76
47.69,19.51,73.37
55.34,30.72,60.43
48.58,32.93,63.88
52.42,35.04,68.74
50.59,33.18,54.35
58.42,30.43,72.68
49.59,27.5,68.27
42.07,28.99,41.96
35.79,35.56,70.61
52.78,27.37,56.63
49.16,34.23,66.98
28.31,33.51,69.21
36.87,28.24,77.12
46.63,34.5,76.46
46.28,32.54,76.91
51.44,24.58,77.03
50.03,33.83,77.8
60.58,37.66,70.1
56.4,27.85,71.86
49.48,30.0,88.36
63.97,34.55,75.1
51.35,32.84,70.09
49.15,31.72,61.58
47.24,32.01,75.1
