time,value
1,98.8
2,100.04
3,104.11
4,107.35
5,114.41
6,109.54
7,102.34
8,125.07
9,118.68
10,130.59
11,133.03
12,119.79
13,120.93
14,117.9
15,134.61
16,129.83
17,125.48
18,132.17
19,132.94
20,134.39
21,148.01
22,144.33
23,166.21
24,149.59
25,147.32
26,129.38
27,134.54
28,148.46
29,158.55
30,159.04
31,150.79
32,154.49
33,155.46
34,166.67
35,166.32
36,170.56
37,171.79
38,162.41
39,174.65
40,170.1
41,156.41
42,180.32
43,187.58
44,185.78
45,199.08
46,197.41
47,184.11
48,175.76
49,190.75
50,189.69
51,193.15
52,198.85
53,209.43
54,195.82
55,194.12
56,192.38
57,197.37
58,216.34
59,201.21
60,206.35
