x1,x2,x3
61.13,27.95,49.48
57.99,38.26,52.35
43.78,41.78,94.0
54.02,29.22,66.14
53.35,29.76,65.43
44.13,32.34,82.51
36.79,28.32,73.23
50.57,24.04,83.61
56.85,30.21,65.02
56.1,23.61,78.8
55.94,33.81,71.0
51.16,21.68,73.25
52.09,28.86,57.86
46.07,35.87,65.49
61.26,32.7,88.48
44.85,35.14,50.89
52.36,31.48,59.9
74.11,32.12,80.94
48.63,36.32,51.58
55.87,29.66,62.07
62.45,32.7,78.54
46.32,28.81,69.96
55.51,35.96,73.97
54.85,35.0,81.09
56.82,26.39,56.42
55.49,33.67,70.54
46.25,28.9,69.98
50.64,22.9,57.06
48.84,35.37,51.6
36.97,30.77,66.82
60.18,26.89,61.1
43.9,31.96,96.9
51.47,31.36,75.34
51.92,30.0,75.69
41.77,36.05,72.72
46.45,29.9,80.55
50.55,35.81,70.63
63.88,26.09,54.69
53.99,33.92,61.02
47.0,27.42,62.48
45.22,30.29,67.28
41.99,32.24,72.36
43.33,30.66,77.1
56.53,31.54,77.09
48.04,26.8,63.76
40.94,24.85,74.3
52.71,42.48,75.24
54.69,29.22,66.58
55.27,32.74,64.44
59.37,35.27,73.27
42.06,30.38,51.6
45.92,26.81,65.54
54.42,26.78,84.69
53.28,38.28,64.0
48.32,26.61,79.75
57.12,21.69,87.22
47.09,22.61,66.97
57.99,32.09,72.93
37.53,27.53,64.85
45.04,23.77,63.5
58.52,37.94,53.76
46.25,26.92,52.1
52.27,18.02,56.86
57.85,36.09,73.34
51.61,33.41,79.69
56.04,35.23,53.41
40.21,33.06,66.06
41.64,32.46,82.49
45.77,26.86,72.08
46.56,39.97,75.35
49.82,27.76,59.17
44.79,32.86,54.81
45.46,36.44,60.14
49.7,30.16,70.99
48.23,30.58,76.03
42.47,29.58,45.37
54.63,36.75,60.49
58.11,22.25,82.28
57.0,27.21,60.39
49.41,34.76,86.16
37.22,30.02,59.63
36.24,30.63,56.52
61.21,23.96,70.89
50.75,39.35,70.97
50.16,26.23,71.26
49.09,38.41,67.97
54.32,23.54,73.59
40.96,24.26,62.63
49.35,33.9,70.7
48.2,30.16,71.51
56.03,35.2,58.71
57.89,30.12,70.3
42.22,22.83,79.01
47.87,31.52,83.39
54.32,34.08,90.68
46.2,34.9,70.14
56.66,26.91,82.77
56.56,37.08,65.73
46.62,26.43,82.0
45.89,32.69,61.06
47.26,31.81,76.6
53.97,26.14,80.73
48.32,31.17,79.64
39.72,34.28,71.71
49.61,33.61,76.67
45.13,35.13,68.65
57.98,35.4,98.63
55.69,36.45,74.35
48.96,30.84,74.46
51.93,27.97,67.85
59.59,31.38,70.1
52.15,24.61,89.37
54.32,29.7,83.36
59.76,25.88,53.56
53.44,35.45,83.65
46.34,27.93,73.12
43.22,24.16,61.2
41.57,23.3,79.81
36.65,33.6,59.97
57.56,33.97,79.55
