time,value
1,107.47
2,101.41
3,115.35
4,117.55
5,97.78
6,108.73
7,111.3
8,121.21
9,121.21
10,106.95
11,119.31
12,102.28
13,126.37
14,122.8
15,108.44
16,129.03
17,143.5
18,132.19
19,125.28
20,140.11
21,141.97
22,133.33
23,131.8
24,132.82
25,141.05
26,140.21
27,152.23
28,135.77
29,147.8
30,163.6
31,163.43
32,167.21
33,144.93
34,158.4
35,162.65
36,162.3
37,169.08
38,164.22
39,186.2
40,170.32
41,172.83
42,175.41
43,174.2
44,175.63
45,190.88
46,190.52
47,187.79
48,199.14
49,184.93
50,192.68
51,193.68
52,192.8
53,201.45
54,185.6
55,190.86
56,189.76
57,200.89
58,203.5
59,207.45
60,233.16
