x1,x2,x3
50.05,22.72,70.65
47.93,23.56,77.69
41.49,28.41,71.36
48.86,27.1,55.08
45.53,26.69,60.63
46.72,39.71,56.99
67.36,32.97,63.72
45.45,34.23,71.05
54.96,34.63,71.95
50.16,31.88,66.01
53.66,35.48,60.34
60.79,25.9,69.29
54.36,17.74,85.54
38.96,37.0,52.78
56.52,26.74,76.14
44.06,34.51,76.04
60.35,30.62,73.52
48.25,36.52,65.88
41.53,21.83,63.41
50.98,24.97,54.49
54.4,25.12,66.79
50.52,24.05,67.26
51.24,33.93,65.01
39.23,36.82,69.79
38.62,42.27,67.98
54.26,35.74,92.64
50.89,33.73,60.94
54.55,26.59,84.94
54.45,15.64,63.13
51.62,27.67,59.42
41.16,26.9,78.12
56.1,33.78,84.36
59.27,28.08,66.36
43.12,28.78,74.73
55.15,32.03,59.07
57.54,30.14,74.51
65.48,38.53,59.89
62.09,29.64,76.52
51.03,33.2,74.32
40.61,21.06,74.26
42.42,30.46,75.9
38.25,24.25,76.03
46.59,21.82,64.97
50.52,33.51,68.71
49.08,30.82,71.6
45.1,29.85,72.2
36.43,28.52,76.13
58.81,31.28,90.42
47.65,37.22,78.54
47.45,35.81,57.91
47.87,37.22,40.26
50.83,36.94,72.18
67.38,28.27,72.73
49.28,26.04,67.41
62.37,33.56,62.55
41.85,30.76,73.33
61.2,38.03,52.53
48.02,31.19,59.92
45.06,24.57,75.22
45.56,27.74,58.81
43.12,35.82,69.97
40.86,32.7,75.7
58.73,37.49,74.23
49.73,20.16,61.75
61.18,35.64,59.69
57.56,37.6,67.46
36.61,23.09,61.44
52.97,31.11,77.71
61.37,34.58,80.02
61.7,36.56,66.07
59.73,37.26,91.56
53.21,28.7,65.95
54.25,32.04,73.73
45.45,21.29,73.36
46.35,20.93,62.84
43.93,34.23,59.73
42.32,31.91,58.62
52.77,33.35,51.8
48.82,28.1,62.5
32.32,29.55,67.06
49.02,27.59,76.0
41.35,32.88,81.61
54.47,23.32,72.72
50.66,24.02,76.99
52.85,22.56,75.2
39.07,32.27,70.07
58.34,31.13,92.73
59.33,24.8,62.24
50.4,26.41,59.32
48.04,27.93,78.35
53.79,24.21,60.98
39.71,33.48,75.46
54.28,37.55,60.95
64.52,32.69,65.41
44.41,29.9,76.1
58.23,30.27,93.74
48.87,31.61,77.48
46.89,30.93,73.23
47.26,37.18,79.48
43.37,26.07,58.5
53.12,37.9,82.28
52.24,26.66,79.7
48.81,34.45,79.73
73.08,33.31,77.07
35.39,31.45,67.39
59.89,28.57,47.06
58.07,24.91,64.15
53.53,27.37,60.32
61.73,32.85,74.64
50.61,28.07,65.71
40.05,27.0,60.48
44.94,36.11,64.37
52.99,32.3,74.13
53.55,29.34,69.97
38.87,40.27,73.77
46.37,28.93,58.76
69.09,30.3,68.79
48.04,33.66,50.67
60.17,34.57,75.09
57.68,31.11,58.02
