time,value
1,98.5
2,85.41
3,110.42
4,122.14
5,105.41
6,111.81
7,111.29
8,124.77
9,112.18
10,123.77
11,119.99
12,119.89
13,139.13
14,121.7
15,123.37
16,128.51
17,131.26
18,142.7
19,132.2
20,147.09
21,151.87
22,148.84
23,133.5
24,148.06
25,144.06
26,147.95
27,161.27
28,163.72
29,155.12
30,165.83
31,148.0
32,168.82
33,154.56
34,159.27
35,164.1
36,169.69
37,174.07
38,160.11
39,179.28
40,168.04
41,175.75
42,177.74
43,176.09
44,172.7
45,187.13
46,194.91
47,189.27
48,178.17
49,182.04
50,186.43
51,201.27
52,177.23
53,200.01
54,208.0
55,216.16
56,207.26
57,190.2
58,202.86
59,198.47
60,218.84
