time,value
1,104.47
2,107.74
3,110.8
4,87.82
5,108.69
6,108.32
7,126.9
8,98.16
9,116.46
10,120.16
11,131.47
12,120.88
13,129.29
14,130.01
15,126.68
16,136.58
17,133.03
18,131.97
19,145.75
20,127.4
21,141.03
22,124.93
23,133.39
24,149.61
25,136.16
26,150.58
27,155.29
28,147.8
29,171.84
30,150.19
31,164.71
32,153.83
33,163.53
34,163.84
35,164.53
36,166.16
37,169.28
38,151.73
39,157.77
40,167.32
41,180.86
42,181.03
43,178.98
44,176.67
45,178.36
46,182.39
47,190.53
48,180.13
49,202.26
50,191.19
51,176.74
52,183.02
53,201.03
54,198.29
55,196.32
56,200.12
57,205.98
58,206.79
59,209.58
60,206.13
