time,value
1,107.01
2,115.91
3,122.68
4,82.96
5,109.92
6,111.02
7,113.74
8,111.3
9,111.49
10,123.47
11,140.41
12,115.07
13,115.68
14,129.4
15,114.28
16,130.46
17,125.59
18,144.26
19,118.41
20,135.75
21,135.24
22,128.27
23,137.28
24,143.63
25,142.35
26,157.37
27,140.66
28,136.27
29,151.99
30,151.95
31,162.94
32,147.16
33,153.56
34,150.95
35,157.4
36,160.32
37,165.96
38,168.02
39,168.72
40,171.95
41,186.19
42,172.42
43,165.81
44,170.36
45,185.78
46,180.5
47,196.75
48,178.37
49,187.25
50,191.36
51,186.12
52,202.09
53,195.89
54,193.14
55,184.86
56,212.96
57,205.75
58,201.16
59,211.05
60,207.26
