time,value
1,88.45
2,104.91
3,100.56
4,102.98
5,113.8
6,116.19
7,116.95
8,108.58
9,115.31
10,111.95
11,141.0
12,120.48
13,117.67
14,135.89
15,121.33
16,123.46
17,133.26
18,121.94
19,143.46
20,139.97
21,150.62
22,142.76
23,150.31
24,153.72
25,161.09
26,139.82
27,144.15
28,158.07
29,155.59
30,145.45
31,148.53
32,144.81
33,166.49
34,161.2
35,159.92
36,172.27
37,169.16
38,161.9
39,161.9
40,167.3
41,171.27
42,171.67
43,179.11
44,177.98
45,188.96
46,169.67
47,175.93
48,183.17
49,189.03
50,184.29
51,196.05
52,205.04
53,187.66
54,214.18
55,182.5
56,192.47
57,196.15
58,203.88
59,201.85
60,214.3
