time,value
1,91.17
2,88.25
3,109.85
4,109.15
5,106.4
6,115.92
7,110.27
8,116.14
9,128.69
10,128.83
11,119.3
12,111.5
13,119.45
14,130.46
15,137.01
16,130.68
17,127.22
18,134.05
19,141.63
20,134.4
21,133.68
22,145.93
23,141.24
24,149.78
25,155.63
26,147.34
27,134.68
28,140.14
29,141.38
30,152.04
31,142.17
32,162.62
33,167.35
34,153.57
35,160.29
36,167.33
37,157.89
38,149.83
39,162.11
40,190.93
41,161.82
42,192.83
43,183.83
44,164.02
45,179.74
46,186.5
47,197.95
48,174.15
49,211.97
50,185.66
51,201.07
52,189.68
53,194.64
54,197.38
55,190.01
56,188.49
57,208.94
58,194.39
59,209.65
60,220.78
