x1,x2,x3
55.24,27.91,64.69
42.63,29.45,53.91
39.54,23.87,90.99
55.23,32.91,73.28
41.04,28.87,65.7
44.87,23.49,76.37
45.49,32.07,54.92
68.9,20.98,78.35
54.53,30.56,72.57
54.04,32.44,56.82
45.3,29.34,72.41
46.62,31.36,82.18
49.08,28.41,75.56
50.44,24.8,74.4
35.78,28.34,63.14
51.86,33.46,60.29
63.85,33.74,57.1
56.56,19.86,67.87
55.02,33.99,54.54
45.38,29.02,74.49
55.29,37.26,69.69
59.21,21.31,61.44
56.56,26.27,62.91
58.37,30.04,57.94
54.54,38.52,66.16
57.95,26.09,73.5
70.44,26.61,51.66
54.86,36.81,62.4
55.13,38.29,64.94
47.44,21.7,59.21
46.39,31.91,89.97
65.18,26.23,77.25
54.7,26.06,88.44
60.21,23.89,79.47
73.83,36.44,65.17
43.3,33.61,98.16
62.31,35.33,79.0
35.21,32.66,84.07
55.43,30.82,57.59
42.43,33.38,44.48
47.73,29.95,68.21
39.63,25.79,84.16
62.49,30.82,77.23
50.03,31.57,85.29
56.44,34.84,67.22
43.59,32.76,58.45
45.59,27.05,85.04
49.21,23.89,62.65
34.52,22.86,61.94
47.24,35.2,57.59
49.85,35.01,61.89
52.23,31.92,55.83
59.21,22.02,70.77
44.03,19.42,59.27
45.33,29.46,52.52
65.17,17.9,59.32
47.75,30.13,75.69
56.86,32.61,74.42
54.08,33.53,80.21
49.73,30.58,81.79
37.92,36.48,57.77
45.62,26.73,67.99
50.14,25.57,83.56
47.68,32.17,84.78
47.28,27.96,63.79
27.87,29.17,86.07
45.35,33.61,83.8
54.04,30.31,71.62
61.48,26.08,49.59
49.53,25.73,66.02
53.81,22.67,71.09
49.91,31.9,58.75
35.87,36.2,62.79
61.0,25.63,77.77
45.81,25.86,70.84
49.5,31.25,74.44
46.66,23.1,79.27
46.01,29.02,62.15
51.44,22.27,67.17
69.32,29.34,78.1
46.33,28.68,70.2
48.57,34.3,69.88
51.62,32.82,59.69
41.04,12.79,69.57
47.92,32.15,72.95
52.5,30.29,67.73
44.46,31.62,60.34
55.49,40.66,75.93
38.05,38.71,72.73
54.51,36.35,54.72
48.48,24.71,71.43
51.34,29.69,49.04
50.57,35.1,69.9
62.59,19.9,47.72
60.03,28.1,66.96
29.76,33.26,97.67
64.55,20.78,63.08
49.65,37.85,86.24
50.35,39.56,70.93
51.08,40.63,68.93
65.28,27.67,92.96
36.03,23.38,65.46
59.6,36.24,77.99
45.43,27.3,76.13
44.78,36.28,75.43
52.37,37.6,77.19
52.8,31.92,77.76
56.15,36.26,79.95
41.92,35.84,59.71
40.15,21.82,75.09
48.05,28.16,69.6
58.99,26.42,62.77
54.47,31.4,70.74
57.11,28.58,53.63
55.17,29.02,62.98
35.26,27.73,59.04
59.53,27.86,69.54
60.96,27.29,80.38
64.93,29.35,84.39
45.53,29.49,92.61
