time,value
1,110.44
2,90.5
3,101.64
4,118.12
5,98.33
6,106.44
7,122.04
8,119.2
9,109.49
10,106.85
11,128.66
12,110.04
13,125.78
14,118.57
15,114.33
16,122.51
17,132.29
18,137.11
19,138.37
20,142.14
21,138.1
22,145.84
23,157.74
24,150.35
25,147.94
26,130.38
27,146.27
28,149.81
29,151.98
30,167.53
31,147.35
32,153.79
33,167.07
34,176.6
35,157.52
36,167.22
37,173.09
38,155.27
39,171.2
40,170.71
41,181.7
42,155.24
43,172.48
44,179.28
45,175.88
46,182.39
47,181.48
48,176.71
49,195.17
50,197.1
51,189.28
52,199.22
53,189.31
54,203.13
55,201.54
56,207.27
57,213.81
58,203.37
59,206.83
60,209.39
