time,value
1,112.22
2,116.86
3,100.56
4,93.2
5,107.51
6,109.37
7,116.73
8,118.75
9,118.88
10,113.56
11,111.43
12,128.62
13,123.27
14,126.28
15,130.28
16,129.07
17,129.15
18,139.36
19,129.1
20,136.31
21,154.91
22,146.0
23,132.34
24,126.25
25,148.66
26,130.88
27,152.23
28,138.59
29,144.87
30,158.86
31,154.44
32,157.64
33,149.38
34,161.25
35,160.08
36,168.44
37,178.1
38,152.98
39,173.47
40,190.51
41,171.45
42,198.0
43,176.13
44,188.17
45,179.28
46,187.92
47,186.31
48,187.6
49,188.16
50,190.35
51,176.61
52,186.96
53,184.52
54,199.77
55,200.47
56,207.16
57,209.47
58,196.89
59,201.38
60,214.83
