time,value
1,94.73
2,103.18
3,115.44
4,109.36
5,120.56
6,114.43
7,111.81
8,115.95
9,116.74
10,115.71
11,129.77
12,123.63
13,118.91
14,127.77
15,137.09
16,136.25
17,126.07
18,128.05
19,144.34
20,135.08
21,155.03
22,146.96
23,131.51
24,133.89
25,143.23
26,152.77
27,146.9
28,161.21
29,151.76
30,145.68
31,161.28
32,170.89
33,152.58
34,150.5
35,153.23
36,157.15
37,175.22
38,178.37
39,179.93
40,164.15
41,161.69
42,187.54
43,184.31
44,180.77
45,168.63
46,185.94
47,179.99
48,182.16
49,185.19
50,189.02
51,195.82
52,188.47
53,203.9
54,200.48
55,196.59
56,211.73
57,208.52
58,216.47
59,213.13
60,210.8
