x1,x2,x3
36.83,37.88,73.19
40.59,33.73,73.69
53.64,33.71,59.56
41.02,27.66,71.23
59.79,31.48,61.46
46.34,25.64,86.25
55.36,33.45,56.82
45.95,28.14,74.58
48.14,31.87,79.16
31.58,33.35,76.31
62.55,24.6,55.83
35.61,32.14,74.49
49.29,34.34,74.76
36.96,25.63,70.08
45.87,37.89,53.3
43.48,25.51,70.04
48.28,32.19,46.84
38.98,20.22,53.68
41.32,30.63,61.11
47.62,29.89,81.2
36.57,33.61,83.78
39.73,27.18,59.32
49.45,27.55,81.38
67.7,27.89,63.82
42.6,28.65,75.33
63.89,27.83,75.75
46.73,26.49,81.79
38.6,33.25,61.63
49.81,36.74,54.8
45.92,24.08,67.28
46.83,27.78,51.69
60.43,25.12,65.01
51.57,29.03,60.17
63.49,21.97,89.16
54.42,35.04,63.47
54.21,28.68,66.37
48.83,43.0,70.97
55.64,22.64,71.84
51.82,22.76,70.13
53.25,25.6,70.13
40.27,31.48,70.95
40.08,25.67,74.26
46.77,30.68,70.07
54.99,24.37,78.77
39.54,26.18,66.68
54.63,29.78,67.5
55.91,33.55,53.13
51.62,34.99,78.01
46.82,29.61,66.49
44.97,31.92,43.69
46.48,36.43,98.08
44.13,38.63,59.93
44.2,35.21,65.15
39.18,32.6,59.11
49.84,33.9,79.95
46.61,39.87,55.55
44.89,26.82,77.24
48.65,29.83,76.04
53.73,26.02,75.03
61.6,28.96,61.8
44.48,34.3,79.33
49.23,29.15,83.73
35.78,23.05,87.08
59.62,35.04,72.65
54.01,33.41,85.02
63.81,34.43,75.44
42.06,34.66,58.91
52.62,30.75,84.68
50.72,29.67,76.12
49.38,26.6,66.88
48.28,30.65,77.58
48.35,42.19,66.75
45.13,33.7,65.81
41.33,32.16,85.14
50.68,30.43,60.13
48.33,27.53,68.9
40.8,30.5,73.29
59.85,29.51,57.9
56.9,19.24,65.29
61.11,30.68,67.38
59.94,26.76,65.58
48.0,24.24,72.45
58.35,21.69,64.67
46.58,32.57,76.2
50.36,26.61,51.11
49.45,31.03,65.17
62.95,34.74,71.41
57.0,35.77,83.1
42.49,28.14,71.08
46.4,26.71,83.54
63.82,30.24,71.64
47.68,31.63,62.88
57.52,27.75,68.65
56.35,31.6,67.69
55.23,34.78,72.37
42.34,29.68,75.4
53.21,33.74,81.35
40.34,25.04,61.78
32.82,30.91,84.11
54.59,23.52,61.68
50.19,25.36,64.01
39.81,32.97,79.27
49.11,23.66,62.42
49.64,25.16,63.87
59.01,29.18,80.13
46.74,28.95,83.35
59.81,35.21,84.73
48.12,32.46,71.95
43.7,38.01,70.09
60.39,29.19,63.76
53.15,35.02,79.11
52.6,19.08,69.81
53.26,35.72,96.07
55.12,23.55,76.59
52.01,39.1,76.44
48.85,18.39,84.69
43.22,25.47,79.42
59.53,31.05,79.77
62.29,33.32,74.29
53.26,23.83,61.5
