x1,x2,x3
47.91,30.67,72.37
45.16,29.34,67.37
53.87,25.64,78.12
39.86,36.54,59.64
63.72,32.02,56.15
40.97,29.18,76.42
59.31,30.38,78.95
52.6,35.08,74.58
55.07,25.04,73.32
57.11,28.67,70.29
49.58,36.13,74.12
55.24,32.99,75.44
49.28,39.44,83.91
61.2,32.14,64.7
56.24,25.6,82.18
51.01,36.03,62.31
59.14,29.23,71.15
49.45,30.14,79.02
53.93,25.28,58.4
49.27,29.81,60.73
57.28,30.69,80.68
42.71,30.18,71.45
38.22,23.69,69.3
53.33,27.51,75.12
39.26,23.42,70.67
58.15,30.53,56.28
57.6,20.61,79.6
53.04,32.9,75.99
40.48,25.44,55.97
48.58,25.67,61.38
55.83,29.29,71.02
58.08,27.12,82.53
53.33,35.37,72.98
26.44,30.44,73.22
54.75,35.87,77.22
48.26,29.89,75.69
60.63,38.1,61.65
51.93,31.32,51.2
55.84,35.98,69.09
61.25,21.74,61.54
36.96,30.5,78.73
52.78,24.2,84.04
57.58,39.26,77.28
53.02,28.79,74.68
51.04,23.87,66.77
55.74,31.0,71.71
56.38,28.35,78.63
60.52,26.87,89.44
48.51,42.22,67.99
55.6,30.82,76.45
45.56,28.89,70.91
59.66,24.41,70.52
46.85,24.61,59.63
63.98,24.5,87.23
34.46,22.63,68.55
38.51,32.18,84.18
63.73,27.93,66.39
56.02,26.28,87.31
40.25,25.76,63.58
50.91,40.87,70.53
57.59,36.89,70.41
58.6,29.21,69.79
46.72,26.78,88.76
53.78,23.37,76.85
51.02,25.7,41.19
64.48,22.71,69.07
59.57,36.83,57.2
50.49,24.03,59.45
63.01,32.18,76.82
74.01,23.18,65.7
52.6,25.55,46.07
33.7,31.85,74.96
45.88,27.37,82.71
47.19,29.16,61.08
58.22,25.2,62.15
48.42,32.78,74.17
58.66,30.68,73.94
44.36,27.99,71.11
51.1,21.5,58.14
41.18,34.29,59.76
50.34,34.33,77.88
34.59,27.13,67.98
52.24,27.42,68.67
49.99,33.81,67.77
46.34,24.75,65.55
41.0,26.44,66.9
52.43,25.42,81.89
46.11,30.27,83.0
50.18,29.47,69.89
50.32,33.35,81.29
45.77,26.4,62.87
46.32,30.95,53.29
48.72,23.86,63.57
40.71,24.72,63.69
43.42,30.16,74.77
48.24,22.71,60.02
51.09,39.68,69.63
52.35,27.62,78.71
47.12,35.51,79.8
65.31,33.62,57.27
46.21,25.42,85.97
52.72,35.73,85.67
29.55,17.14,62.28
37.63,31.37,74.5
52.9,28.58,80.63
49.55,23.65,66.92
56.75,19.36,73.6
39.81,29.84,76.85
53.69,28.14,72.53
54.61,30.46,70.05
47.52,26.75,46.16
46.73,28.02,76.7
47.53,24.87,65.51
55.79,21.52,69.58
41.85,36.16,69.14
50.01,29.6,51.34
57.57,39.23,78.54
44.12,17.63,77.61
53.36,24.87,63.7
51.78,30.46,78.58
