time,value
1,103.32
2,103.07
3,97.93
4,117.78
5,109.49
6,100.87
7,111.26
8,120.19
9,116.59
10,127.13
11,124.43
12,115.99
13,138.09
14,118.31
15,118.87
16,124.69
17,115.07
18,126.22
19,130.35
20,127.21
21,121.36
22,133.54
23,147.37
24,137.04
25,127.98
26,149.92
27,154.91
28,145.25
29,137.09
30,158.77
31,156.13
32,162.58
33,163.75
34,161.29
35,163.66
36,174.68
37,163.27
38,165.67
39,168.45
40,185.9
41,181.73
42,173.68
43,179.62
44,187.24
45,177.97
46,180.87
47,187.83
48,182.3
49,189.61
50,180.97
51,194.05
52,193.25
53,201.76
54,213.33
55,203.34
56,197.87
57,221.19
58,197.11
59,206.99
60,209.46
