x1,x2,x3
33.91,33.55,82.86
53.15,36.85,63.6
51.92,32.63,68.12
53.29,32.15,70.49
48.09,35.47,63.46
44.29,25.72,78.45
60.63,27.34,64.69
53.48,35.01,89.17
45.32,31.74,68.19
40.04,32.63,69.84
52.74,26.56,64.28
47.71,36.08,73.81
51.82,28.89,81.97
43.59,27.54,66.12
58.87,31.7,95.02
69.3,30.17,73.26
46.44,29.01,62.41
48.66,35.39,72.01
53.38,35.24,56.74
51.48,37.56,56.08
42.63,28.94,79.01
48.48,29.84,73.31
45.68,26.64,62.57
38.76,37.66,57.86
48.67,28.16,47.02
44.88,28.07,65.7
57.67,33.39,65.07
25.89,32.74,69.12
49.79,24.31,52.21
67.8,29.67,69.18
55.88,26.93,91.46
41.76,35.77,56.46
43.03,27.37,73.57
53.6,29.48,50.13
52.57,29.27,60.56
45.66,30.96,90.74
54.74,28.61,97.52
44.35,29.14,71.71
47.86,25.62,58.55
55.24,32.15,79.2
61.57,24.6,88.54
46.56,36.31,67.18
46.52,31.14,71.16
52.58,34.43,63.21
54.26,43.31,83.23
50.99,34.32,61.27
42.49,29.65,77.46
49.75,24.67,72.26
55.78,34.18,70.82
55.0,29.82,76.99
47.38,22.08,63.98
56.36,34.32,72.11
41.1,30.85,44.46
45.64,26.03,68.02
47.37,27.47,81.95
69.05,27.06,88.64
43.44,26.24,60.92
46.33,31.2,65.37
47.41,31.67,64.23
53.88,23.33,90.56
46.71,27.56,59.66
41.36,33.14,68.82
50.41,32.6,61.78
34.92,29.14,76.9
45.93,26.5,81.34
53.93,27.14,55.46
60.42,25.88,89.83
53.53,29.61,65.86
44.12,23.39,79.93
58.3,37.13,66.94
71.67,34.04,62.03
51.86,27.99,82.93
45.75,23.38,65.55
52.34,28.75,81.34
35.82,30.75,52.71
43.61,18.67,61.23
60.9,29.5,78.08
42.32,33.15,70.3
40.65,27.86,67.24
53.29,30.01,58.36
58.54,31.92,43.22
42.39,36.84,73.66
28.93,29.32,62.88
33.94,35.54,66.94
57.51,29.84,84.53
44.88,33.23,52.77
51.37,29.69,77.46
55.86,31.91,67.95
64.53,29.27,67.28
55.52,39.45,63.18
51.38,35.83,62.92
43.67,36.15,73.97
50.12,39.16,59.5
40.36,27.95,79.82
34.18,27.17,75.64
57.78,31.71,67.07
49.12,31.61,75.38
42.13,31.41,62.02
46.68,30.07,85.02
49.51,37.37,57.16
53.25,32.61,86.64
44.5,29.56,70.42
55.1,27.71,70.49
49.05,27.47,75.6
44.16,35.57,75.49
52.14,28.72,67.39
44.71,33.67,53.45
48.01,26.95,85.0
60.97,21.25,90.68
54.8,28.08,78.97
51.01,27.69,60.5
48.2,28.9,90.89
51.64,26.51,57.69
36.22,33.61,57.55
54.45,28.86,66.95
50.82,32.69,78.93
42.89,29.51,44.35
48.17,33.86,70.73
40.04,23.62,70.68
48.83,27.89,76.77
