x1,x2,x3
48.71,37.67,45.18
37.75,26.42,76.91
36.94,26.0,82.13
57.05,26.96,80.14
50.68,25.47,62.87
44.98,24.61,74.59
58.08,22.8,76.66
41.64,29.64,73.04
58.11,29.88,72.49
63.03,38.08,80.53
56.0,32.54,86.39
55.9,26.61,71.06
53.29,23.04,64.22
63.69,24.31,75.1
52.5,34.83,62.23
43.79,30.27,63.71
62.39,30.91,78.53
42.03,32.95,94.9
49.56,24.4,81.39
46.2,23.56,58.72
40.55,32.61,61.5
43.05,28.14,74.26
57.12,36.16,66.68
58.13,26.06,87.11
54.96,31.33,54.12
57.79,27.66,63.89
43.43,26.97,74.94
53.42,30.26,88.73
40.01,31.43,56.72
54.51,32.87,71.36
54.05,32.92,74.84
38.93,34.39,87.49
58.99,28.7,89.66
51.98,35.86,76.83
61.54,22.04,62.07
54.19,28.8,66.36
62.03,27.19,73.09
53.01,28.87,46.86
35.11,28.71,92.01
44.24,29.88,90.78
50.31,32.55,73.12
43.3,25.71,64.98
49.94,26.33,65.06
52.08,36.0,93.6
44.31,31.42,60.18
45.05,21.4,87.27
46.59,34.8,59.45
31.24,38.54,53.84
41.73,36.01,70.89
48.51,36.67,67.17
56.41,23.82,84.27
45.55,30.89,62.82
43.49,28.6,79.17
48.04,30.97,65.28
60.59,22.67,53.23
61.31,19.19,87.21
49.88,32.17,73.23
44.74,32.59,90.37
59.76,26.44,82.4
40.62,28.91,71.46
59.95,23.07,80.51
46.7,21.81,79.98
46.67,19.98,77.97
36.51,28.11,58.74
43.51,35.44,76.35
37.94,28.87,70.68
60.85,32.3,57.9
39.67,33.32,77.64
45.19,26.87,75.1
52.32,16.85,67.29
56.59,22.58,78.71
40.02,31.16,61.54
37.08,31.1,68.98
62.17,34.16,54.12
52.62,34.91,78.49
64.88,39.77,62.93
53.11,42.01,82.78
44.64,22.38,54.44
55.25,29.46,68.17
45.36,25.7,76.17
49.78,32.16,53.63
64.32,35.89,80.71
33.49,34.45,55.66
53.43,35.81,80.72
55.81,39.26,71.65
43.54,27.36,70.19
56.71,24.69,78.15
49.8,27.7,60.66
46.23,31.53,68.05
56.04,21.94,55.3
41.7,35.55,68.61
50.3,32.96,76.56
45.73,22.86,66.41
37.77,29.66,62.33
52.3,30.98,66.36
55.08,44.18,51.55
69.41,25.14,56.46
42.31,33.67,72.16
45.04,27.1,62.4
54.73,36.27,67.45
44.57,28.12,46.92
49.57,31.91,66.31
45.96,35.61,73.13
53.1,32.52,71.43
60.51,23.15,69.69
31.73,27.9,90.03
39.72,24.48,69.25
56.91,33.4,64.56
63.58,29.71,81.38
62.75,25.08,55.05
54.29,30.93,70.34
52.14,29.5,85.61
25.91,36.35,72.59
48.98,25.13,82.32
40.72,30.54,81.38
36.76,31.58,73.11
53.41,27.67,75.86
58.31,28.5,90.83
40.91,26.61,82.03
48.27,25.32,65.53
