x1,x2,x3
58.58,34.66,73.51
38.85,37.35,77.16
42.45,27.0,73.4
43.97,27.54,55.69
64.01,29.43,75.6
54.98,27.55,52.4
53.44,31.69,66.11
55.25,32.39,66.99
68.12,21.81,66.43
53.75,34.97,77.01
56.51,21.9,53.46
40.42,26.6,63.67
48.77,23.33,79.69
61.55,28.3,73.06
51.75,33.85,69.97
44.41,37.69,69.67
36.57,28.26,85.54
36.28,26.49,65.53
48.87,29.6,82.72
52.44,28.55,52.13
54.3,30.84,94.45
60.19,24.26,74.08
41.91,34.03,61.51
52.46,39.11,65.48
52.85,32.53,63.48
57.8,40.02,63.58
57.19,28.13,70.1
52.84,33.46,68.62
56.17,32.93,75.65
57.01,28.22,92.2
40.91,30.73,89.49
51.52,28.23,62.85
53.81,29.97,78.7
47.71,24.11,76.73
35.87,29.04,77.09
49.78,30.24,83.19
44.38,32.28,81.93
53.63,22.45,84.32
48.72,27.62,65.42
62.72,34.4,71.0
55.52,21.21,76.63
54.38,30.51,64.98
46.55,33.78,68.83
49.11,34.08,86.29
42.06,25.02,57.74
41.3,18.37,58.1
58.48,21.84,44.9
47.6,28.71,63.38
47.45,17.91,77.91
43.94,30.88,59.94
34.15,30.78,56.13
36.58,33.28,76.25
57.77,35.18,66.55
55.03,25.09,70.62
59.52,30.86,78.31
45.17,31.16,66.7
52.62,33.03,71.16
46.68,21.88,58.93
38.34,28.87,45.87
37.63,31.34,84.37
51.37,37.64,79.25
40.3,28.54,76.86
44.33,39.3,54.89
51.57,28.79,71.05
52.52,31.83,63.72
50.62,25.1,81.54
64.14,13.45,64.92
50.88,35.27,63.86
42.71,36.35,61.49
53.76,27.05,70.71
42.46,28.12,77.84
48.45,32.94,51.42
43.05,30.96,68.82
46.4,33.07,85.62
51.13,31.68,61.41
60.27,32.12,68.85
41.43,30.92,90.2
57.83,34.9,64.34
54.48,28.76,84.62
44.06,29.75,69.61
46.38,30.81,101.66
60.74,26.26,70.29
39.95,28.89,66.0
51.67,29.56,58.51
45.65,33.25,71.91
19.5,34.35,81.8
48.69,25.23,75.3
56.42,24.72,56.78
47.15,21.39,72.64
39.18,34.32,67.63
49.09,26.17,52.71
56.92,23.49,81.14
46.21,35.5,74.05
48.76,32.9,60.77
33.6,26.7,59.78
49.85,37.39,73.31
44.44,23.98,70.73
56.79,27.5,68.86
57.62,30.47,86.99
49.87,25.97,77.82
50.79,21.66,71.58
46.34,26.93,72.95
36.55,25.0,67.46
48.83,24.71,69.49
62.12,29.64,60.47
34.07,22.64,75.18
42.86,33.36,65.34
51.95,30.84,66.68
42.45,35.85,71.01
46.39,34.61,78.26
51.59,33.21,54.79
43.32,33.76,70.49
50.3,35.33,72.44
59.27,27.86,70.35
44.33,34.65,75.27
54.37,31.0,66.5
51.15,32.05,65.65
43.2,26.68,71.04
19.24,26.71,90.68
40.94,24.63,63.84
