x1,x2,x3
41.3,29.45,60.45
52.22,35.98,83.65
34.92,29.44,84.8
54.93,25.15,49.54
41.9,27.98,56.63
54.1,25.85,77.51
48.09,20.25,70.16
57.24,32.13,64.18
54.84,22.83,65.27
54.46,35.71,68.28
37.37,32.64,62.2
61.44,30.49,46.02
40.13,28.57,62.48
48.39,26.14,89.78
33.12,25.53,73.8
66.62,31.98,90.82
56.24,29.49,81.38
52.65,28.56,83.44
60.4,32.24,75.02
33.7,31.97,77.6
42.53,32.41,71.28
51.22,31.99,75.5
37.74,33.39,59.49
45.46,33.05,72.94
51.58,32.2,75.9
50.47,31.58,51.34
42.63,25.62,58.36
54.88,30.91,73.53
57.25,31.1,62.65
38.19,30.83,89.35
46.23,30.05,56.06
59.48,37.08,75.4
32.17,30.26,92.12
41.78,30.97,54.16
48.01,23.42,84.98
51.27,27.68,67.25
61.03,36.0,60.49
59.61,33.61,83.68
47.17,29.25,75.45
68.26,20.28,51.7
53.58,34.1,58.28
44.35,29.36,70.34
46.86,26.33,89.07
41.01,23.32,89.16
52.28,27.74,59.79
41.78,35.3,56.99
41.06,35.84,70.7
45.3,33.11,72.68
63.12,26.49,79.71
48.3,37.05,69.84
53.22,36.98,90.02
46.64,28.42,66.0
42.09,25.23,80.25
57.88,35.69,79.93
49.42,30.28,68.87
53.08,26.5,65.41
50.95,32.14,93.46
40.65,30.71,103.81
61.98,35.77,70.91
56.51,32.83,62.58
42.37,28.26,68.58
54.74,22.8,76.98
54.95,24.29,64.52
66.82,28.74,63.24
50.53,25.08,64.35
56.93,33.23,62.14
49.54,31.06,71.9
56.1,25.07,57.96
35.09,39.64,79.55
38.23,35.15,71.24
58.47,27.98,67.7
54.1,27.72,71.81
59.48,34.39,79.12
47.2,28.29,53.79
59.05,24.54,78.55
46.51,29.46,82.99
57.32,24.85,71.47
54.28,38.4,58.73
40.82,26.14,58.98
69.27,24.01,74.14
33.09,31.88,74.97
46.95,29.99,45.73
49.99,33.52,53.86
49.73,30.66,69.95
40.1,31.26,74.79
44.56,38.51,76.34
59.01,32.34,70.57
57.14,35.4,69.19
68.55,32.16,73.21
56.4,36.24,54.63
56.42,26.62,60.4
54.41,23.43,62.9
43.24,32.4,67.71
48.68,26.6,66.55
47.67,32.45,82.29
40.17,36.37,79.95
51.06,32.71,71.18
50.52,33.99,63.01
44.56,33.91,88.61
49.66,29.81,65.06
23.79,28.78,73.74
37.33,37.78,62.68
50.82,32.72,59.57
43.07,26.09,82.02
35.45,26.95,65.74
52.28,35.9,79.35
49.75,39.19,66.12
62.66,35.33,63.91
42.98,27.89,78.26
44.84,21.17,91.5
47.67,26.37,92.1
53.6,28.49,70.24
59.06,40.36,64.27
47.63,29.34,53.51
51.78,35.66,86.03
47.13,31.29,67.13
50.07,21.5,95.67
45.9,34.84,75.56
39.57,31.18,79.61
67.37,33.21,68.72
