x1,x2,x3
41.8,24.26,68.23
44.01,28.45,83.86
59.66,27.19,64.61
70.49,17.88,72.36
54.13,30.37,71.78
40.46,31.5,76.71
38.48,35.84,68.73
60.96,36.76,51.24
41.6,27.02,71.33
34.08,27.48,59.77
49.82,29.85,58.32
54.13,25.92,75.43
44.51,33.77,77.11
52.64,40.16,52.39
63.45,29.77,69.14
53.29,31.92,79.28
56.85,35.17,53.19
37.41,30.49,86.6
53.11,26.39,74.45
44.32,34.77,68.67
42.32,28.74,45.1
53.34,38.65,48.27
45.92,33.18,76.43
56.78,29.22,72.78
66.25,37.54,68.91
48.59,14.82,91.13
51.78,20.55,79.31
51.03,38.35,51.63
52.49,20.76,70.39
39.15,34.12,72.91
59.01,28.42,81.49
41.35,34.01,66.18
45.04,26.02,77.31
46.92,30.65,70.14
68.58,28.18,62.14
49.38,32.98,84.51
56.9,35.26,70.69
60.22,30.86,52.47
41.28,39.58,66.14
48.36,25.59,53.36
44.01,30.6,81.46
57.06,30.08,66.81
42.38,34.61,68.21
59.21,23.0,79.54
50.11,21.57,72.82
65.36,27.0,77.74
60.41,27.34,73.76
37.3,36.39,94.81
48.01,30.61,71.74
51.79,37.77,76.25
59.26,30.75,89.65
49.27,26.16,82.79
57.84,30.63,74.0
57.02,34.33,68.71
42.11,33.82,71.52
47.52,33.46,64.84
51.71,45.26,61.22
44.74,31.73,72.19
43.42,34.86,69.73
55.55,22.94,68.41
42.39,38.02,51.37
49.02,32.27,68.53
58.33,25.16,67.41
49.67,41.89,79.15
49.88,41.93,69.84
47.99,34.14,83.47
43.28,18.94,67.82
56.49,25.01,65.66
55.34,24.22,71.21
72.49,27.63,69.79
76.14,37.1,73.85
50.82,26.51,68.89
35.73,26.69,88.01
53.5,25.47,67.13
52.24,31.57,63.98
40.96,30.55,71.57
51.08,32.51,70.27
54.15,32.87,67.39
39.4,28.62,61.65
63.27,41.01,56.04
40.36,31.41,90.15
40.48,31.83,76.78
58.37,24.24,87.14
37.08,21.79,68.04
45.82,44.71,84.45
45.08,22.95,62.92
51.37,25.1,79.76
28.71,35.88,66.83
59.54,26.11,71.44
40.67,25.5,61.34
56.33,28.8,60.97
53.24,25.04,74.01
51.1,30.3,71.57
48.86,30.0,65.23
48.37,29.38,59.4
54.14,22.72,73.37
47.24,27.07,63.35
60.75,30.02,80.7
51.65,28.25,83.93
45.03,32.32,55.93
52.64,31.76,65.98
49.49,28.17,75.2
46.35,30.59,81.65
54.87,29.1,80.03
51.92,27.03,70.72
45.52,34.65,60.2
38.85,30.29,78.23
61.68,28.44,64.89
62.05,35.58,72.1
54.32,36.22,53.32
48.1,28.66,79.52
40.63,38.26,69.58
44.4,30.08,72.55
54.61,31.68,43.55
51.23,28.25,81.06
57.52,27.4,72.96
43.48,24.61,56.7
40.34,32.71,65.53
48.53,26.92,67.05
48.73,36.89,65.69
