x1,x2,x3
52.48,31.92,73.56
61.3,21.71,75.54
52.56,29.45,67.05
40.92,38.08,74.08
43.59,33.07,72.27
47.36,30.92,69.66
64.81,30.22,62.83
45.18,31.34,70.92
42.72,31.1,55.84
47.94,26.93,80.73
60.75,38.96,43.16
52.2,38.37,64.87
36.62,31.42,72.48
50.17,36.35,72.37
43.16,24.09,65.67
57.29,33.15,62.79
35.98,22.02,60.0
64.39,34.64,71.69
37.69,34.49,70.44
41.75,29.16,67.91
57.12,39.04,67.94
50.32,32.98,76.21
57.67,23.54,82.57
36.97,27.64,88.19
57.54,37.0,60.54
50.44,23.82,62.42
44.51,29.76,74.91
57.07,33.58,75.1
45.08,38.83,76.67
43.94,38.65,49.5
60.04,30.51,90.94
50.3,19.29,91.04
36.99,32.43,66.07
52.06,29.57,50.72
59.37,31.75,59.12
45.52,31.68,83.89
46.26,23.5,47.96
44.51,37.02,77.27
50.83,33.92,71.57
44.51,31.58,76.74
43.83,28.34,67.65
67.0,26.04,46.65
43.99,34.66,88.49
43.01,24.85,52.39
61.19,30.2,69.25
49.5,32.76,65.15
53.75,37.91,72.52
45.38,38.75,77.37
47.87,24.45,81.0
59.62,28.39,64.5
44.53,35.1,70.7
62.8,28.58,63.54
39.06,38.51,66.58
44.96,31.72,80.74
35.59,43.14,78.68
46.27,32.28,65.76
50.85,22.37,73.64
35.37,26.12,63.49
57.12,26.61,80.83
52.38,30.63,59.83
43.31,25.86,53.09
49.08,34.47,81.26
50.82,33.9,66.32
41.12,34.71,96.37
50.9,31.9,73.51
45.46,37.43,80.75
55.3,24.39,86.81
44.21,33.31,84.4
56.06,24.89,63.99
39.23,23.79,75.03
53.54,27.93,62.21
40.92,34.19,55.2
53.68,35.59,81.62
42.22,42.68,70.91
36.82,25.64,76.56
36.1,34.77,64.5
62.32,33.87,61.72
40.31,29.21,62.29
57.69,32.3,84.15
39.53,31.76,59.25
43.27,34.3,80.31
35.61,32.42,86.4
46.74,35.54,68.92
52.54,30.56,64.98
32.28,38.97,53.97
39.96,44.39,71.92
48.38,33.99,67.56
56.21,31.69,63.35
55.32,34.21,71.8
50.7,35.04,64.64
57.21,26.39,64.36
36.33,38.34,76.53
45.22,28.53,73.83
48.3,32.62,65.49
51.75,30.51,50.06
41.1,26.39,68.54
51.29,30.52,73.95
60.66,28.07,78.48
56.95,28.79,69.9
55.44,38.66,88.74
47.2,29.97,67.31
43.28,34.72,73.64
49.74,38.69,51.6
49.89,29.23,82.5
52.83,27.87,73.11
48.69,21.5,58.37
58.96,29.41,76.84
42.8,28.33,65.71
47.11,31.29,78.22
58.99,22.21,69.03
54.24,32.77,75.54
53.81,20.44,67.53
52.91,37.69,72.0
53.33,28.67,85.29
52.58,25.63,71.91
56.56,24.32,60.0
47.0,21.13,69.77
66.15,24.74,64.38
41.92,30.37,64.68
45.61,34.75,79.59
