time,value
1,105.12
2,102.12
3,110.29
4,106.66
5,103.58
6,104.54
7,101.93
8,108.33
9,109.01
10,126.33
11,107.87
12,130.98
13,138.28
14,116.3
15,119.11
16,134.17
17,123.96
18,139.33
19,148.32
20,142.65
21,146.54
22,138.93
23,133.71
24,143.24
25,152.73
26,156.68
27,143.46
28,148.64
29,149.19
30,166.19
31,152.17
32,165.12
33,152.86
34,164.62
35,166.22
36,160.72
37,160.22
38,163.29
39,165.05
40,160.35
41,185.87
42,163.32
43,170.25
44,179.12
45,175.97
46,183.07
47,182.09
48,191.45
49,198.91
50,186.16
51,199.21
52,186.94
53,191.44
54,210.34
55,211.41
56,211.33
57,196.23
58,205.12
59,212.58
60,209.36
