time,value
1,117.05
2,89.31
3,102.57
4,90.1
5,105.65
6,119.42
7,119.36
8,119.69
9,120.51
10,134.0
11,127.2
12,124.9
13,122.71
14,122.75
15,124.38
16,146.87
17,131.2
18,124.79
19,154.78
20,149.1
21,140.48
22,143.45
23,144.84
24,148.88
25,145.03
26,138.38
27,149.46
28,149.47
29,156.27
30,160.37
31,171.14
32,150.71
33,167.82
34,159.3
35,152.91
36,165.72
37,153.0
38,170.9
39,168.85
40,176.14
41,172.37
42,175.0
43,172.79
44,168.0
45,187.61
46,167.91
47,191.45
48,174.5
49,199.25
50,189.68
51,184.9
52,195.36
53,185.25
54,194.2
55,199.59
56,195.15
57,201.08
58,210.02
59,199.92
60,206.42
