x1,x2,x3
26.96,26.38,71.67
49.76,28.75,68.37
67.84,37.02,74.71
49.02,41.84,81.1
37.56,29.94,70.27
47.05,25.32,78.91
57.26,25.31,61.17
53.29,30.6,69.3
67.15,35.47,55.65
52.92,37.29,66.45
46.35,28.37,63.83
53.92,19.13,66.22
40.52,21.3,56.63
50.83,29.19,73.36
52.79,29.71,62.72
52.6,30.14,68.34
46.42,36.73,67.55
37.23,34.39,65.55
58.17,31.74,72.96
52.11,40.8,66.67
52.33,25.22,76.45
35.82,25.58,60.99
51.0,21.82,63.19
46.08,41.14,71.72
49.6,37.11,72.0
41.94,32.32,79.01
55.26,24.91,54.38
44.76,35.11,67.44
47.35,16.87,74.3
57.3,32.14,63.19
58.14,32.47,68.76
34.58,23.85,63.17
61.9,21.81,55.01
50.27,29.43,60.19
65.7,24.13,56.74
47.34,29.26,67.67
47.69,24.62,75.68
55.53,27.47,87.06
56.66,30.79,55.79
47.55,31.17,83.17
53.14,30.47,47.67
37.46,27.1,71.53
48.19,25.32,78.5
55.14,32.75,58.09
47.73,28.17,46.76
50.25,28.67,84.18
63.24,26.85,74.9
54.04,37.45,76.56
61.64,33.86,75.08
60.22,35.28,83.31
43.6,32.93,76.74
68.48,24.29,71.01
38.59,23.26,79.17
64.52,29.47,64.28
43.33,23.78,60.19
48.82,29.29,57.98
56.09,25.82,61.95
44.44,25.19,73.84
57.95,32.39,84.69
54.19,36.55,59.33
54.0,34.21,88.43
54.26,31.16,70.89
44.47,31.17,74.06
40.67,32.13,68.49
65.49,27.59,66.09
64.3,28.87,78.73
58.86,23.23,78.8
50.12,28.42,59.14
42.25,32.61,65.86
51.68,29.39,79.73
44.85,32.63,65.93
55.47,32.84,71.76
38.6,25.56,79.27
51.22,37.64,70.94
56.52,37.2,67.76
46.29,34.63,75.77
55.61,31.89,61.04
45.8,27.04,60.48
55.23,32.97,63.15
54.25,26.07,89.58
38.55,28.49,62.74
60.06,24.71,79.14
44.76,27.73,64.47
39.48,34.61,65.79
57.23,31.07,61.55
53.22,37.9,84.24
41.39,19.42,90.26
62.36,25.76,62.99
51.21,25.26,57.72
56.94,31.64,65.26
47.67,31.59,84.88
57.93,29.74,64.57
53.92,31.43,69.67
52.32,23.83,69.92
45.25,30.33,78.64
51.42,35.84,77.92
52.16,29.02,57.37
43.61,28.58,79.86
40.58,32.71,71.39
41.63,30.35,81.18
51.03,21.66,72.32
64.61,26.16,81.41
47.59,28.06,65.19
52.85,34.22,72.2
62.96,37.96,97.78
54.0,31.85,86.55
42.74,26.8,58.81
39.69,33.12,68.18
57.63,24.55,58.5
56.89,30.68,59.27
69.14,22.7,58.47
46.17,31.56,74.12
59.19,42.11,65.32
53.37,27.61,61.67
59.62,27.5,62.98
62.31,29.58,69.16
59.72,35.01,73.89
46.52,31.66,54.08
38.75,32.54,56.86
50.71,26.04,88.78
