x1,x2,x3
47.92,31.48,53.12
50.1,19.72,77.8
61.08,26.81,82.31
43.36,30.06,61.81
46.16,26.34,57.79
56.01,31.66,77.32
49.69,35.06,72.1
43.76,31.81,76.92
69.64,23.61,80.14
42.65,45.7,69.82
59.57,31.1,68.54
49.99,36.18,67.45
49.25,25.2,62.14
49.08,25.89,75.64
53.4,27.61,63.18
45.28,28.07,74.13
48.19,33.73,84.37
46.18,28.4,72.61
41.41,31.89,58.29
60.2,25.34,77.02
58.85,32.87,55.1
53.74,36.8,64.71
62.48,28.55,60.17
50.02,33.85,78.79
43.73,34.59,84.53
70.62,30.24,78.5
50.26,33.54,71.96
52.82,31.15,60.12
44.91,18.17,56.6
67.92,28.64,73.91
56.86,26.75,73.7
53.84,30.06,64.34
47.91,30.39,58.79
44.65,23.92,80.1
41.04,30.62,69.22
43.6,19.81,72.86
65.72,39.65,75.39
58.57,41.97,69.53
46.86,23.77,51.54
58.51,31.5,60.6
47.9,27.86,69.82
55.53,40.39,78.53
41.17,29.37,61.51
57.98,26.58,68.66
38.16,27.43,53.53
45.74,34.07,63.31
57.12,27.06,72.58
37.74,41.57,70.06
64.76,26.68,71.65
48.84,30.23,57.44
38.36,27.76,81.24
50.91,29.28,66.73
49.28,26.17,71.74
68.19,32.65,62.58
63.27,38.04,59.32
48.86,30.87,59.34
52.25,30.31,64.73
52.25,27.82,61.58
42.69,32.48,74.4
50.97,33.41,71.61
58.18,29.89,87.73
45.62,24.02,67.46
51.11,23.93,62.29
49.29,31.06,72.02
41.97,27.15,45.25
41.25,35.53,66.43
55.02,23.08,80.08
47.59,26.38,83.62
54.11,26.96,87.37
54.55,36.16,65.33
48.73,38.52,71.02
56.47,27.06,68.26
63.31,29.42,62.44
53.34,46.49,52.02
47.78,28.09,67.84
39.99,30.58,71.47
37.5,24.35,83.04
44.84,37.01,64.53
50.87,28.86,84.33
50.16,30.98,64.04
53.91,32.22,73.5
47.06,33.01,63.54
46.62,33.22,67.33
46.09,27.53,80.1
41.61,23.24,65.9
58.06,31.41,71.31
44.51,33.97,77.01
44.57,34.28,78.24
53.69,35.2,78.95
43.29,26.5,86.18
45.34,28.64,67.94
57.32,29.23,78.76
52.18,26.87,58.17
40.93,22.67,82.46
42.39,42.41,64.27
39.89,34.55,54.37
57.1,36.62,63.35
45.49,28.79,84.26
53.06,32.85,58.87
56.56,34.22,76.63
35.1,35.49,88.44
45.2,40.93,70.55
47.34,26.61,57.78
55.53,33.39,61.95
54.86,25.53,89.35
52.05,30.87,81.05
43.92,23.64,62.12
45.02,28.0,69.35
52.26,23.16,66.85
56.43,29.07,63.82
56.4,33.45,65.2
47.11,30.4,79.66
40.36,30.25,85.62
53.66,29.51,62.59
53.02,23.17,60.88
41.11,34.48,77.24
45.88,32.63,75.65
55.07,28.39,71.9
43.87,35.57,87.02
54.03,34.95,75.82
