x1,x2,x3
34.64,40.47,60.73
44.79,34.06,74.31
38.22,33.82,76.57
56.13,27.01,72.35
49.5,28.37,83.49
33.41,27.28,82.72
46.99,24.45,79.79
49.48,31.89,86.22
53.54,28.43,65.9
43.98,30.49,73.67
42.53,27.19,82.92
55.0,30.38,72.9
59.58,31.64,72.13
56.23,26.16,66.82
52.15,27.7,58.48
48.87,31.64,81.69
53.5,35.29,68.31
52.8,37.88,65.3
60.42,25.77,82.24
59.39,34.77,66.64
56.55,37.99,60.82
47.04,35.07,66.21
29.02,29.2,83.71
50.77,29.56,64.03
59.2,32.72,71.57
62.96,27.65,92.67
44.25,31.58,72.53
50.61,28.83,54.63
49.21,33.09,65.0
44.86,27.59,68.28
39.46,27.7,65.09
50.01,26.27,58.97
57.08,34.14,54.2
54.5,26.0,64.16
55.77,31.88,76.54
43.78,33.57,63.41
43.58,30.42,85.26
60.53,30.91,69.71
46.07,30.61,57.77
42.16,32.55,68.9
53.99,30.67,76.43
48.09,40.33,77.95
43.34,28.63,74.72
44.86,24.96,78.22
57.61,21.02,74.93
58.04,27.0,33.36
56.69,31.81,65.73
53.35,35.3,75.17
41.5,28.15,66.85
51.01,23.86,76.47
46.48,29.15,64.84
52.98,27.13,74.75
43.97,22.97,84.94
69.44,35.19,71.18
44.78,24.21,67.03
61.04,32.58,75.06
53.26,38.42,81.25
67.14,33.41,60.37
39.65,33.34,56.61
53.25,27.6,78.76
43.78,31.88,70.26
56.78,33.76,89.47
58.94,38.15,74.25
50.03,27.44,58.15
44.04,28.3,80.39
59.41,32.97,79.79
53.23,29.49,71.81
63.4,25.68,74.49
44.73,28.14,70.89
54.98,23.94,84.06
45.57,39.22,62.35
45.7,31.21,72.93
58.0,37.13,67.81
46.25,33.36,50.4
45.97,39.62,80.01
63.51,32.24,73.12
49.47,29.39,65.37
61.71,26.98,56.02
68.75,32.02,78.34
46.15,34.2,81.79
42.88,43.02,72.45
47.37,23.13,63.23
62.62,28.29,69.57
43.28,21.73,61.12
42.6,28.44,67.77
55.42,34.5,68.3
48.38,34.85,80.99
49.05,27.62,79.74
49.08,29.61,59.79
50.12,29.98,51.72
60.19,26.58,74.77
39.5,25.81,107.65
48.62,30.25,48.41
51.15,40.52,71.38
56.78,38.13,76.56
47.48,28.99,77.04
37.46,24.01,72.16
48.59,26.16,54.09
53.17,31.71,67.8
54.34,33.83,73.7
59.45,28.38,76.33
53.53,32.35,61.39
45.3,29.71,59.23
44.08,28.53,82.42
34.57,33.49,67.66
47.1,24.49,75.36
46.16,37.37,51.92
70.93,24.99,78.53
38.57,24.68,66.06
42.73,29.47,65.74
59.93,30.74,73.21
44.57,26.74,81.06
37.84,27.04,67.15
55.63,24.18,44.76
34.31,21.41,59.42
50.03,29.55,75.99
38.54,25.65,75.26
30.71,24.09,91.78
49.95,27.7,76.11
51.66,25.16,66.82
