x1,x2,x3
44.99,18.79,73.67
38.13,26.63,63.44
48.62,36.17,52.84
38.03,27.94,68.82
47.65,28.3,75.76
55.44,32.79,79.3
50.95,28.79,81.99
52.35,34.48,68.55
46.3,33.75,74.35
55.72,30.91,66.33
49.35,21.06,69.58
37.22,22.86,66.65
57.43,27.24,85.38
46.92,31.52,66.51
52.97,28.41,59.19
45.46,40.41,78.59
51.72,28.25,71.5
48.81,30.55,88.99
55.66,21.91,74.35
45.71,38.25,68.43
36.96,27.59,89.0
57.76,34.95,71.04
46.25,35.71,67.47
45.12,26.63,78.4
50.09,26.52,64.05
42.16,30.22,73.09
49.35,29.36,64.05
63.01,27.32,83.57
46.41,40.56,76.12
48.88,37.66,76.38
65.95,29.06,63.04
46.27,24.83,62.36
57.13,33.31,68.71
44.94,31.12,58.92
59.5,27.3,87.95
57.43,23.55,63.81
61.44,28.71,76.55
42.15,33.44,48.18
48.43,35.34,71.79
50.65,27.76,67.74
50.08,26.52,75.45
43.13,34.3,68.33
48.5,27.5,100.82
59.18,29.08,68.14
42.72,29.23,71.01
34.13,34.53,68.5
64.29,31.32,70.8
43.3,34.72,74.71
57.54,22.86,68.76
47.9,36.74,61.16
57.44,26.44,53.54
55.82,32.67,66.38
54.52,34.69,63.93
48.73,33.04,66.71
47.85,25.82,65.16
51.01,30.83,81.28
39.74,35.14,84.47
47.54,32.98,83.69
53.52,40.3,64.88
72.05,33.02,86.21
51.27,35.54,89.76
41.75,25.01,75.45
66.64,24.62,60.43
56.5,30.91,76.16
60.07,35.68,64.17
49.84,26.21,59.63
39.9,29.67,81.27
52.03,23.63,85.59
57.88,27.88,64.91
56.03,29.99,57.38
44.68,32.6,83.14
56.46,31.17,74.91
44.28,28.38,64.93
49.01,25.73,57.84
53.35,29.36,66.39
54.2,16.51,66.36
51.0,32.31,59.13
47.13,26.96,74.82
45.53,27.14,59.39
46.65,25.79,70.78
62.92,26.85,57.34
44.08,41.65,82.31
52.97,30.21,50.96
46.4,42.41,69.67
53.98,35.21,60.54
46.52,34.83,73.46
36.2,27.82,64.82
42.48,29.1,62.05
67.22,24.03,62.45
60.9,25.1,53.5
29.37,32.4,65.41
52.55,33.1,72.9
50.97,25.56,60.01
48.41,28.98,74.46
50.46,32.65,68.97
52.97,34.98,57.75
57.81,34.9,62.76
42.85,37.95,74.83
48.66,22.69,54.2
56.22,33.36,66.35
57.64,22.28,70.97
46.36,38.49,71.51
46.54,32.98,67.64
51.12,39.18,69.51
43.77,36.61,75.04
56.82,32.36,72.52
70.04,29.6,65.93
53.29,25.55,56.33
44.06,34.42,53.02
54.19,40.25,60.84
57.52,34.13,85.2
64.62,33.81,86.18
45.99,30.59,70.91
53.2,32.64,71.72
49.78,23.23,85.12
54.06,33.78,68.82
56.87,29.29,75.73
43.99,28.49,63.1
47.83,26.78,63.3
47.86,27.47,66.0
