x1,x2,x3
53.46,23.51,74.43
55.78,30.64,57.48
56.22,23.03,66.68
40.38,34.76,49.75
38.22,24.79,80.75
47.42,35.62,61.78
48.63,29.51,63.16
58.33,27.19,67.13
47.34,32.71,47.76
62.97,21.6,74.64
49.39,27.54,58.56
39.98,35.93,73.8
40.41,24.96,74.09
56.38,30.58,49.79
66.95,37.4,64.99
58.11,34.61,65.98
51.23,29.33,69.24
57.12,28.94,78.38
48.6,20.67,52.23
49.12,35.94,74.08
53.95,30.89,66.73
71.84,31.37,64.84
50.76,28.65,79.45
41.46,30.98,67.62
44.94,27.08,84.6
64.23,27.26,77.59
39.75,32.59,82.22
57.36,22.5,93.55
40.75,24.41,80.74
46.55,37.37,78.55
51.17,33.83,59.25
44.3,27.36,48.48
43.23,32.33,57.35
37.91,35.71,81.87
45.03,31.36,62.41
58.1,26.4,75.95
54.41,36.33,58.25
44.03,25.06,68.7
69.18,24.65,64.55
49.74,24.47,68.95
41.84,33.2,83.37
52.26,29.58,68.88
53.16,27.67,83.94
43.41,35.36,51.5
54.33,32.59,80.61
37.59,28.52,95.31
43.54,30.88,66.91
45.37,30.56,75.16
50.87,31.64,70.15
54.39,32.87,75.21
57.58,21.71,49.88
67.55,32.99,70.45
48.4,36.09,74.52
50.24,35.83,73.22
38.42,36.19,67.9
51.05,40.16,59.14
45.66,35.25,63.74
46.78,26.13,81.83
51.25,29.87,88.34
68.0,24.76,72.31
32.54,25.61,75.74
41.55,23.77,88.5
52.26,28.7,62.09
42.65,31.24,76.75
70.64,35.69,61.37
53.85,24.5,49.39
44.45,37.55,80.69
45.29,31.1,50.32
54.16,34.09,80.62
57.08,32.56,59.57
50.24,36.12,70.04
43.78,29.51,58.58
44.82,26.38,36.89
49.91,32.91,82.1
38.29,33.63,62.14
41.54,32.12,71.12
50.35,31.32,74.5
44.5,39.23,74.36
72.74,24.78,63.97
64.41,30.87,79.27
53.51,26.35,70.47
49.89,32.0,67.54
49.17,25.85,79.31
59.88,31.79,74.12
61.18,37.4,81.62
44.16,31.45,68.01
31.77,30.8,67.93
50.62,25.81,80.46
60.77,34.74,80.2
48.19,34.26,62.75
42.57,29.12,69.73
47.03,29.29,86.91
39.1,35.5,77.03
36.35,27.02,53.67
40.74,35.11,74.02
55.25,34.91,62.76
59.09,31.94,59.63
44.81,31.99,70.63
34.96,32.37,69.82
39.56,31.49,61.56
53.77,35.38,48.32
44.93,30.56,71.84
51.49,38.25,67.59
48.06,32.77,73.55
41.91,23.46,78.91
48.21,23.69,74.09
52.6,30.54,54.73
39.53,19.82,68.59
43.48,29.49,60.39
49.7,34.51,73.57
53.42,27.18,70.5
42.3,21.12,65.15
58.9,31.88,65.88
60.46,29.49,68.5
43.22,21.95,83.82
54.22,26.85,62.69
48.74,22.59,54.58
31.92,26.01,55.76
47.73,29.41,66.43
53.73,26.88,66.72
