time,value
1,91.66
2,94.01
3,95.34
4,93.16
5,103.46
6,104.02
7,102.69
8,113.99
9,111.95
10,120.32
11,118.27
12,110.33
13,131.3
14,118.78
15,123.83
16,132.36
17,127.37
18,119.64
19,129.03
20,122.29
21,149.26
22,134.68
23,136.74
24,153.25
25,153.25
26,148.64
27,164.53
28,134.9
29,189.59
30,156.7
31,146.88
32,161.82
33,171.2
34,159.26
35,164.37
36,160.71
37,156.32
38,184.19
39,162.45
40,169.47
41,178.64
42,172.02
43,183.23
44,182.37
45,174.69
46,185.4
47,194.2
48,166.33
49,191.39
50,178.19
51,185.69
52,197.72
53,195.27
54,195.52
55,193.27
56,209.56
57,202.98
58,211.07
59,208.22
60,214.08
