time,value
1,88.0
2,102.27
3,103.69
4,98.38
5,95.48
6,116.11
7,111.88
8,116.16
9,118.46
10,124.9
11,115.03
12,113.99
13,109.6
14,123.87
15,126.26
16,110.56
17,138.85
18,128.02
19,116.6
20,134.32
21,137.04
22,130.46
23,138.04
24,123.62
25,151.66
26,143.8
27,142.92
28,152.9
29,155.72
30,142.73
31,146.29
32,151.73
33,161.66
34,160.57
35,158.9
36,173.13
37,173.07
38,156.52
39,160.44
40,165.26
41,165.63
42,184.2
43,172.88
44,179.94
45,187.68
46,177.71
47,184.63
48,182.61
49,187.43
50,205.0
51,185.57
52,190.06
53,195.21
54,204.89
55,202.33
56,206.5
57,189.96
58,217.38
59,204.29
60,200.08
