x1,x2,x3
55.66,28.39,89.85
53.2,27.26,75.74
42.53,30.17,92.72
47.38,23.26,76.97
54.15,22.47,90.83
47.48,21.29,74.7
46.9,32.72,70.25
68.76,22.06,79.63
51.43,34.14,61.55
45.05,27.81,77.89
45.45,29.42,76.63
48.37,38.79,76.05
47.53,34.82,64.23
57.07,23.12,78.94
41.09,36.4,76.91
53.21,36.54,62.31
52.24,41.19,69.55
56.91,23.44,71.18
40.29,35.39,71.91
40.58,34.4,82.07
52.13,28.11,66.96
60.48,41.15,58.77
50.25,22.86,62.46
40.77,26.46,69.14
50.22,27.96,58.65
57.44,23.25,77.22
54.71,27.43,75.17
41.17,24.37,74.72
45.96,30.81,58.12
52.6,35.03,68.45
49.69,39.52,54.94
30.15,24.66,78.4
61.12,27.35,53.05
49.63,26.93,55.43
42.97,36.66,59.55
46.92,30.98,69.39
50.03,28.0,86.64
55.72,30.49,56.81
47.51,22.42,61.45
48.51,32.32,51.2
55.69,27.9,63.33
54.39,33.4,78.43
57.41,30.84,88.89
48.61,25.58,68.67
57.91,22.48,54.13
44.44,31.09,80.89
47.63,29.42,70.97
58.75,28.21,91.59
28.89,25.1,78.41
51.59,37.78,53.07
49.93,31.36,71.03
33.25,36.08,67.15
42.5,35.75,55.42
44.55,35.32,66.95
55.98,37.78,72.01
61.52,31.82,71.25
41.9,28.23,74.27
44.67,28.82,65.3
36.82,25.59,68.17
50.49,30.93,77.86
64.54,32.71,67.84
63.12,26.51,68.75
40.1,37.49,67.7
59.7,34.27,64.63
47.68,28.59,67.92
41.83,42.01,64.8
47.75,26.18,74.09
49.81,30.49,82.95
60.6,31.48,59.54
39.46,34.81,72.62
44.42,30.81,75.09
54.87,33.34,68.45
55.09,32.0,81.58
47.23,34.24,62.47
47.62,24.57,78.43
44.8,33.1,59.86
42.26,30.08,66.24
58.82,38.63,74.98
44.43,28.39,77.16
55.24,25.37,62.34
64.1,29.11,79.67
41.78,28.76,71.69
42.31,32.09,58.19
65.19,18.05,84.4
39.9,32.52,70.65
54.31,23.72,58.48
53.33,23.43,83.85
52.93,39.28,61.58
45.06,28.53,68.49
51.16,32.46,47.75
46.94,25.35,77.36
54.97,23.36,75.41
73.04,29.5,82.87
38.67,29.37,50.03
41.47,28.81,55.19
48.16,24.64,73.33
43.29,28.64,71.52
48.86,28.89,79.92
53.36,31.88,69.91
58.27,28.42,79.22
44.82,31.42,57.42
58.82,19.48,87.25
37.28,27.31,73.55
60.74,32.62,52.51
54.12,27.72,77.64
52.34,30.08,65.49
51.29,36.67,82.8
48.17,34.3,50.15
46.8,35.87,55.34
45.12,31.75,85.64
53.04,28.88,71.03
57.18,22.65,75.05
55.01,22.35,69.13
38.74,28.8,61.08
55.02,30.13,82.96
61.02,24.97,60.42
52.29,28.79,70.43
51.32,27.69,90.21
59.35,24.67,59.0
35.72,37.64,74.9
