x1,x2,x3
48.36,35.22,81.18
59.79,22.79,79.75
56.17,34.78,60.49
51.32,22.9,57.24
47.06,35.11,80.9
55.37,23.99,54.27
42.65,24.14,60.31
72.11,29.53,90.87
45.07,26.0,79.75
52.45,32.89,69.95
55.08,31.0,68.19
48.38,27.49,58.86
44.04,29.11,71.13
48.28,29.01,73.36
44.76,25.45,83.92
60.08,29.28,65.01
42.44,17.05,59.62
58.28,39.11,79.77
52.71,30.55,68.22
38.17,35.06,70.34
50.06,35.21,83.36
43.16,22.98,67.97
60.62,29.72,72.61
51.3,33.24,73.03
53.5,30.95,65.6
45.66,34.33,55.12
40.67,30.89,76.31
51.87,28.06,78.54
54.08,33.71,71.29
51.34,36.82,59.01
44.56,27.81,70.34
54.76,26.44,69.78
59.58,30.63,77.96
36.61,24.44,62.98
65.75,22.52,66.93
42.22,29.2,61.75
48.17,33.99,72.59
50.72,30.06,70.76
55.12,30.1,82.81
47.25,35.7,78.61
29.61,29.67,64.38
51.88,33.09,59.14
44.32,32.85,73.8
73.67,35.57,86.31
45.58,30.56,72.03
41.02,30.29,57.39
50.23,32.66,65.59
41.48,21.62,69.2
45.51,30.89,68.69
47.72,27.0,74.86
49.85,41.13,76.36
45.31,23.15,59.12
50.65,29.98,78.71
39.79,33.25,76.4
66.25,26.01,65.97
43.94,26.39,70.16
42.74,28.31,66.92
47.79,26.38,83.72
54.27,34.6,67.85
31.6,33.2,87.01
48.59,31.98,67.93
56.7,33.1,83.59
61.18,23.14,70.24
64.03,22.23,66.37
43.37,23.38,73.3
46.36,36.25,71.25
61.4,26.78,79.01
49.48,23.2,52.42
58.86,27.98,72.23
47.39,29.21,79.75
53.33,31.95,65.7
51.32,27.66,79.84
38.69,27.4,80.58
42.35,29.39,49.1
42.45,34.72,47.49
48.54,26.95,82.12
58.51,31.69,68.18
56.91,23.92,52.79
47.08,36.94,71.43
45.4,32.03,73.29
54.48,36.28,78.01
48.22,24.79,59.21
66.15,25.79,65.29
49.0,23.58,64.38
62.42,35.17,72.64
49.92,29.16,74.22
40.87,30.83,89.12
55.85,38.63,70.24
41.62,33.13,66.56
51.72,25.49,60.36
51.16,25.95,85.62
60.91,30.6,77.58
60.2,28.08,71.1
50.19,39.42,61.3
54.13,27.56,65.09
47.34,30.15,85.35
54.16,29.92,73.27
49.81,29.04,75.19
57.82,37.42,74.02
52.31,27.43,75.64
65.46,25.61,53.34
44.07,25.01,71.37
45.99,26.34,62.79
61.27,37.93,67.49
41.67,29.9,68.84
39.03,28.46,72.78
43.64,26.84,57.46
45.56,24.52,67.24
50.49,28.84,52.97
54.62,23.98,56.49
56.89,34.23,75.44
45.22,26.8,77.06
50.48,28.38,67.98
49.6,22.14,74.37
49.81,31.27,75.64
50.39,25.23,80.89
50.56,36.83,68.17
54.34,34.16,61.41
44.56,18.97,58.12
49.43,25.54,87.67
