time,value
1,108.45
2,113.35
3,106.44
4,104.16
5,114.71
6,114.66
7,122.81
8,108.0
9,111.62
10,130.19
11,127.49
12,120.63
13,126.33
14,121.92
15,130.07
16,132.83
17,133.96
18,130.79
19,136.8
20,124.8
21,148.11
22,138.06
23,137.87
24,147.26
25,146.0
26,146.8
27,139.39
28,134.67
29,157.38
30,168.96
31,157.07
32,156.56
33,166.14
34,156.33
35,176.71
36,167.61
37,170.21
38,158.57
39,164.45
40,162.79
41,175.87
42,167.4
43,167.28
44,193.32
45,177.72
46,181.0
47,189.96
48,190.72
49,189.75
50,183.97
51,190.87
52,190.63
53,191.65
54,206.99
55,199.64
56,190.3
57,204.25
58,203.66
59,202.71
60,205.57
