time,value
1,115.04
2,98.37
3,89.04
4,111.72
5,112.55
6,114.39
7,104.49
8,114.6
9,113.46
10,116.79
11,126.32
12,106.06
13,137.57
14,130.37
15,119.98
16,124.7
17,134.08
18,126.74
19,135.5
20,128.45
21,140.07
22,134.14
23,132.51
24,118.52
25,142.96
26,144.7
27,148.39
28,156.79
29,157.55
30,136.85
31,152.1
32,149.68
33,154.15
34,159.36
35,162.07
36,165.29
37,160.69
38,172.46
39,175.38
40,169.44
41,173.89
42,167.59
43,187.72
44,182.3
45,191.3
46,172.81
47,199.17
48,184.57
49,186.81
50,186.17
51,190.63
52,188.91
53,188.62
54,195.19
55,213.25
56,185.62
57,201.53
58,188.84
59,211.15
60,205.39
