time,value
1,97.78
2,107.0
3,102.65
4,110.96
5,112.72
6,131.54
7,116.83
8,116.02
9,106.19
10,113.84
11,122.1
12,117.25
13,125.24
14,142.53
15,126.57
16,129.85
17,136.62
18,120.37
19,145.53
20,128.03
21,122.57
22,136.27
23,142.88
24,145.89
25,149.48
26,162.37
27,168.6
28,162.88
29,148.5
30,147.01
31,150.38
32,145.96
33,152.09
34,165.3
35,150.94
36,173.28
37,170.6
38,164.87
39,168.79
40,163.1
41,172.26
42,171.74
43,169.1
44,170.48
45,178.86
46,173.79
47,192.69
48,179.61
49,186.53
50,188.55
51,200.26
52,190.73
53,205.62
54,194.33
55,206.15
56,205.16
57,211.36
58,195.34
59,202.68
60,202.32
