x1,x2,x3
48.63,26.96,72.93
49.95,31.25,52.62
61.65,35.34,74.68
48.82,37.67,82.25
29.41,34.56,60.93
47.98,23.29,61.91
48.15,25.49,73.05
65.2,30.09,61.55
41.19,32.23,66.75
57.5,29.74,62.33
49.7,28.26,54.88
53.65,31.0,55.27
43.75,30.19,76.61
50.29,26.3,61.53
62.15,27.56,67.33
62.79,28.53,68.9
44.98,33.05,56.41
38.58,26.37,79.15
51.57,30.83,67.45
55.34,39.64,47.66
43.41,31.34,75.39
53.94,28.54,68.46
53.58,32.17,70.05
53.51,39.54,71.32
43.88,31.99,51.34
41.09,25.19,81.51
56.08,25.57,56.52
41.02,31.46,88.47
64.29,31.1,65.78
60.75,31.2,64.28
52.39,28.87,75.9
39.96,29.92,63.51
37.92,31.55,62.06
39.84,23.29,44.44
42.68,30.94,58.65
49.9,30.61,74.53
41.62,32.34,53.95
46.17,22.53,56.31
59.98,27.54,76.8
44.57,34.46,72.34
53.58,27.42,66.3
50.75,23.4,52.97
68.0,32.58,65.79
40.85,20.53,63.13
46.39,32.41,48.71
55.29,21.7,81.32
50.49,22.86,53.35
62.67,26.0,65.36
47.08,31.5,68.87
44.11,24.78,51.87
57.72,30.59,83.78
67.34,38.35,76.29
51.75,35.13,65.19
62.57,37.51,84.77
41.75,36.36,72.62
55.43,36.65,73.27
58.19,30.94,75.95
50.42,28.59,78.49
32.92,24.8,72.44
48.15,31.43,72.34
56.66,27.95,65.49
43.33,24.6,67.8
48.13,27.24,69.51
53.13,27.7,76.8
43.16,37.23,68.92
50.34,40.22,80.13
37.3,29.7,71.65
65.93,31.4,84.11
44.65,39.89,75.28
58.5,27.52,81.63
57.11,30.35,49.84
61.01,24.25,82.38
48.61,42.34,51.61
66.33,25.39,66.33
36.66,31.7,61.06
42.09,31.63,77.27
51.5,32.67,63.81
48.25,26.82,74.77
58.91,32.47,69.19
55.51,30.13,62.03
45.21,27.86,53.59
63.53,32.22,52.86
47.58,36.15,66.53
45.28,37.87,71.18
44.02,26.03,74.96
54.72,29.14,75.73
52.54,34.1,88.11
43.81,28.94,47.82
62.93,30.18,65.07
49.11,31.45,64.51
43.66,32.62,75.63
53.63,33.23,63.52
45.35,28.78,79.55
47.27,34.84,76.59
46.38,37.32,53.52
42.3,31.61,76.65
48.69,36.28,62.73
64.22,25.09,62.92
54.18,22.93,80.41
39.64,34.57,58.38
42.43,33.05,83.56
51.15,30.96,92.14
44.76,20.55,80.11
41.58,28.61,70.55
49.22,26.04,66.55
49.68,36.47,74.52
64.83,27.65,61.37
39.88,34.95,66.77
55.7,32.29,73.28
55.97,25.15,78.7
42.17,29.49,74.88
43.43,32.68,77.57
35.22,25.12,69.08
37.44,21.25,62.17
44.59,29.63,75.15
46.79,31.99,63.85
50.87,35.78,79.88
43.95,27.39,73.97
48.32,28.82,85.26
36.46,32.24,79.4
