time,value
1,112.37
2,96.96
3,111.3
4,90.91
5,111.93
6,83.53
7,117.57
8,117.81
9,118.52
10,137.94
11,105.51
12,115.67
13,123.7
14,123.87
15,124.3
16,128.06
17,127.51
18,132.73
19,112.86
20,138.6
21,133.61
22,146.14
23,147.9
24,142.0
25,143.31
26,141.34
27,145.64
28,148.08
29,160.27
30,158.89
31,166.43
32,156.6
33,161.67
34,157.83
35,153.73
36,155.65
37,157.65
38,184.49
39,161.33
40,163.46
41,179.05
42,168.39
43,164.7
44,187.68
45,175.93
46,183.63
47,179.02
48,181.42
49,196.29
50,183.26
51,186.31
52,197.13
53,215.11
54,206.99
55,189.45
56,197.89
57,204.13
58,188.81
59,196.75
60,189.73
