time,value
1,90.75
2,90.11
3,111.5
4,117.27
5,105.17
6,121.59
7,116.66
8,118.63
9,122.77
10,117.88
11,110.04
12,109.37
13,115.03
14,122.07
15,141.95
16,143.1
17,112.9
18,154.15
19,125.45
20,132.9
21,123.09
22,142.3
23,135.52
24,136.21
25,140.44
26,137.01
27,141.87
28,146.01
29,147.03
30,156.21
31,165.1
32,147.53
33,164.1
34,158.86
35,150.59
36,159.52
37,162.41
38,179.49
39,182.03
40,186.96
41,166.18
42,182.22
43,185.3
44,198.52
45,182.01
46,195.49
47,179.27
48,181.22
49,185.29
50,199.35
51,198.24
52,197.91
53,194.9
54,195.53
55,198.46
56,199.86
57,205.96
58,204.0
59,204.71
60,221.41
