time,value
1,122.1
2,116.7
3,104.43
4,113.01
5,100.42
6,115.51
7,121.33
8,119.94
9,119.27
10,118.54
11,114.86
12,127.54
13,124.64
14,129.0
15,138.06
16,129.75
17,121.94
18,127.1
19,139.42
20,137.49
21,131.73
22,129.48
23,127.56
24,152.7
25,151.63
26,142.4
27,153.2
28,145.58
29,144.61
30,159.65
31,145.8
32,155.71
33,165.37
34,153.08
35,167.7
36,163.92
37,166.53
38,160.43
39,159.09
40,173.53
41,176.7
42,170.78
43,171.05
44,183.5
45,190.39
46,179.12
47,183.77
48,178.05
49,179.26
50,184.25
51,191.54
52,191.21
53,193.79
54,205.9
55,192.1
56,199.74
57,187.89
58,208.05
59,204.23
60,211.01
