time,value
1,124.59
2,98.51
3,109.21
4,107.48
5,114.26
6,117.1
7,108.36
8,103.77
9,120.83
10,130.78
11,123.88
12,131.76
13,117.06
14,121.38
15,124.83
16,144.09
17,138.68
18,129.82
19,128.17
20,134.86
21,138.66
22,128.43
23,142.35
24,134.08
25,151.19
26,147.15
27,145.36
28,155.82
29,166.16
30,171.9
31,142.38
32,162.47
33,164.8
34,173.2
35,166.41
36,160.97
37,164.31
38,165.07
39,169.17
40,175.64
41,180.58
42,170.53
43,173.37
44,181.95
45,190.51
46,176.57
47,180.75
48,188.44
49,186.11
50,194.79
51,189.66
52,193.74
53,196.1
54,191.74
55,200.89
56,198.57
57,196.04
58,211.9
59,192.24
60,204.76
