time,value
1,113.37
2,100.46
3,93.11
4,104.25
5,122.54
6,116.88
7,120.72
8,109.21
9,116.67
10,121.34
11,109.99
12,120.2
13,118.11
14,118.65
15,131.28
16,124.92
17,119.36
18,136.84
19,131.91
20,117.48
21,141.78
22,146.58
23,144.27
24,142.66
25,136.93
26,147.49
27,141.48
28,166.18
29,152.81
30,144.38
31,167.45
32,152.4
33,154.44
34,136.94
35,165.75
36,160.41
37,155.01
38,172.81
39,161.43
40,154.27
41,182.15
42,183.16
43,179.16
44,177.3
45,179.65
46,194.57
47,182.32
48,192.53
49,180.78
50,193.77
51,180.27
52,196.3
53,194.92
54,190.94
55,182.84
56,200.48
57,199.92
58,207.5
59,224.17
60,201.78
