time,value
1,109.32
2,96.75
3,101.56
4,97.77
5,96.2
6,101.59
7,104.82
8,110.86
9,125.04
10,122.15
11,119.23
12,123.15
13,125.69
14,122.88
15,134.24
16,135.69
17,145.53
18,139.28
19,138.79
20,138.06
21,149.17
22,141.86
23,136.93
24,157.93
25,134.76
26,150.11
27,152.15
28,135.83
29,153.93
30,142.54
31,142.64
32,167.85
33,168.67
34,157.48
35,154.73
36,161.89
37,167.17
38,174.83
39,170.56
40,165.34
41,174.23
42,172.3
43,179.21
44,171.94
45,181.8
46,188.27
47,189.55
48,187.33
49,175.37
50,187.09
51,192.95
52,202.13
53,201.92
54,188.56
55,200.3
56,196.74
57,204.39
58,226.81
59,204.18
60,209.71
