x1,x2,x3
41.62,34.82,61.65
48.2,34.87,71.76
52.02,28.09,85.35
53.26,29.61,68.83
50.62,43.72,70.01
55.8,28.26,73.74
47.76,32.73,66.42
48.06,32.12,60.85
55.32,40.08,78.43
38.85,30.42,83.89
53.11,29.43,64.25
41.61,24.85,47.5
44.25,39.43,80.98
51.66,28.81,78.75
42.29,20.48,58.97
52.82,32.23,67.56
63.1,23.11,77.24
38.04,32.59,50.56
46.38,29.98,70.58
63.46,32.66,65.34
53.69,19.77,68.18
44.91,25.96,84.15
40.75,31.36,55.16
61.18,28.34,71.0
57.49,21.13,85.77
51.85,26.11,77.13
59.65,27.45,69.09
48.6,37.27,63.87
32.55,35.43,57.84
55.28,23.11,84.23
49.6,27.31,70.64
43.89,29.68,74.72
49.26,28.24,69.21
48.81,30.06,62.24
41.19,27.46,63.16
49.49,22.55,61.43
50.79,30.16,83.4
54.82,36.03,87.84
42.1,30.36,74.34
66.36,32.51,74.83
45.0,23.67,72.52
52.6,35.54,77.54
53.58,24.0,85.31
34.41,20.03,65.64
55.71,33.73,89.4
50.27,35.37,66.88
44.59,33.98,81.95
50.48,35.18,67.7
35.72,33.56,69.98
45.85,34.58,79.9
53.59,31.36,62.91
49.34,19.13,68.58
58.11,29.59,53.63
55.52,40.64,81.78
51.65,33.24,79.67
38.73,25.99,72.01
50.15,33.7,87.3
66.23,29.71,54.99
45.45,31.41,72.91
43.05,30.11,81.63
48.45,28.49,83.21
37.44,26.41,85.12
37.75,33.97,75.35
53.55,32.35,73.88
55.9,32.53,63.58
48.86,31.04,73.9
48.56,17.99,68.3
55.69,28.38,75.58
49.74,30.77,39.47
54.12,23.87,77.16
42.9,29.86,64.74
62.54,26.09,73.81
47.46,23.99,84.55
60.25,33.55,60.85
42.33,25.78,77.47
62.08,38.55,56.61
31.09,29.25,77.82
48.33,38.42,74.32
62.8,33.06,66.32
54.6,30.43,60.27
61.78,32.59,56.73
56.21,21.8,54.66
47.92,26.73,62.14
50.38,24.23,71.51
50.46,32.11,66.07
55.0,33.03,51.98
62.23,25.93,70.14
65.98,34.48,75.47
52.49,20.76,80.68
59.73,36.89,68.04
35.6,33.21,58.62
60.11,38.18,64.6
60.55,23.54,56.41
38.16,32.84,65.43
58.55,29.29,65.32
42.03,29.16,74.14
61.04,21.9,66.92
44.43,20.74,58.98
49.94,21.53,40.94
47.1,30.74,70.53
41.57,20.24,85.92
52.86,25.71,84.42
55.32,37.45,85.67
60.83,32.59,85.33
63.38,39.51,73.85
51.07,35.02,70.68
48.32,35.24,57.78
61.87,26.06,69.92
40.48,29.67,66.97
38.78,23.82,72.6
57.4,29.65,54.38
49.96,21.89,70.86
42.35,36.12,65.48
50.52,31.49,66.97
59.42,26.63,68.99
52.87,31.12,67.53
41.09,35.53,86.68
44.72,25.81,60.05
49.0,30.81,86.39
34.21,28.61,53.92
