x1,x2,x3
53.48,29.08,74.2
65.76,29.08,64.4
52.21,37.36,57.24
56.07,27.54,84.09
39.72,37.82,60.85
36.75,40.06,103.5
70.24,23.31,61.21
46.91,29.04,50.95
61.34,27.8,65.6
35.85,28.14,66.88
39.0,28.49,74.9
47.45,26.98,72.87
51.21,27.89,60.1
40.77,24.62,77.23
50.95,29.01,52.06
56.77,28.01,55.05
45.69,34.64,74.67
51.75,32.46,68.58
69.74,31.64,68.89
68.09,31.07,82.64
52.01,29.82,69.04
46.79,32.46,75.95
56.57,32.93,69.01
44.35,33.11,62.79
35.77,30.89,69.72
64.16,28.02,83.35
51.98,33.26,69.92
52.18,37.28,82.2
54.73,30.6,59.35
50.96,26.94,58.26
46.11,36.37,74.31
44.0,28.36,66.39
69.88,24.12,57.32
55.48,25.15,73.53
57.26,38.06,69.89
43.6,24.76,81.43
47.98,30.77,74.41
55.45,28.5,70.22
57.96,27.24,92.36
47.28,29.45,73.43
42.71,28.33,45.75
58.36,23.41,79.99
53.72,27.75,63.8
61.89,23.27,74.82
46.19,30.13,79.76
68.77,26.25,55.04
49.09,37.11,65.59
51.68,28.71,70.64
59.24,20.5,66.81
45.43,30.38,76.08
54.58,36.19,80.14
54.62,29.84,59.22
47.29,32.75,90.9
58.81,26.69,78.54
58.68,33.61,68.27
54.1,31.45,52.23
53.66,40.27,74.65
58.75,31.61,82.64
40.04,29.68,69.67
45.09,36.14,63.74
41.93,28.02,59.85
48.06,16.14,83.87
55.85,30.92,88.92
43.14,30.08,91.19
54.31,33.49,70.13
50.46,31.35,66.87
45.65,19.01,72.7
51.47,38.08,82.06
43.38,36.03,69.79
65.9,31.44,87.41
50.12,25.24,67.79
57.86,30.27,71.23
47.51,33.06,73.46
25.55,27.52,66.6
50.14,24.81,79.0
49.08,26.06,52.82
56.05,29.59,82.91
48.54,16.18,60.82
47.57,34.04,67.4
59.89,23.95,69.97
38.6,31.91,73.73
43.08,20.26,82.64
47.88,33.79,69.43
35.49,28.78,61.6
44.12,29.8,61.03
58.54,35.54,80.56
44.71,34.05,78.93
42.92,36.48,70.04
58.11,33.14,75.13
57.92,40.55,58.07
40.26,33.63,74.96
41.83,27.81,71.25
46.54,30.66,58.0
57.69,21.8,71.85
55.11,28.14,65.5
59.48,38.32,85.07
47.27,36.91,65.15
62.69,36.56,67.28
41.69,27.7,60.3
60.6,22.23,50.36
55.36,39.21,49.83
55.5,21.93,72.42
52.51,31.04,54.92
52.3,28.41,83.58
48.87,24.44,71.79
55.37,32.54,70.92
60.32,28.88,64.77
51.39,24.24,60.55
46.44,26.9,88.02
45.65,27.08,61.3
50.88,38.87,76.84
48.58,29.71,76.1
32.2,34.13,65.22
51.1,34.3,69.62
44.04,24.83,55.59
55.57,29.55,77.0
45.07,32.82,63.42
38.64,28.54,52.99
45.26,30.31,66.86
50.32,27.48,80.9
