x1,x2,x3
54.4,34.75,62.98
54.2,31.41,88.57
45.79,30.24,52.04
58.29,17.01,70.57
48.82,27.68,71.42
55.0,27.73,65.5
43.91,23.82,70.76
55.38,28.87,71.34
57.53,30.24,77.21
46.31,34.5,81.99
48.84,38.99,68.23
55.71,23.75,74.48
49.33,32.88,62.23
43.82,28.43,63.88
49.07,30.1,62.55
56.49,32.33,72.45
45.44,39.45,65.25
53.49,24.37,103.01
49.37,37.4,81.71
47.04,32.79,65.77
40.4,32.27,66.56
44.64,35.05,62.98
61.1,17.29,56.67
58.05,33.31,65.61
40.42,28.44,77.27
51.98,31.27,58.06
53.08,28.27,58.82
37.9,26.04,68.84
43.94,28.34,68.16
66.3,28.0,51.77
43.3,28.35,56.7
55.81,38.46,77.65
48.18,19.27,47.43
60.62,35.34,79.18
40.66,24.55,57.95
47.85,31.6,67.9
42.3,25.9,70.95
51.87,38.59,71.39
59.32,36.11,57.25
48.31,24.76,71.25
44.87,36.8,71.53
52.08,28.54,75.78
56.2,37.56,76.01
59.58,38.86,63.46
57.16,26.05,67.32
58.15,31.86,62.15
52.09,33.44,82.96
49.46,37.02,68.73
50.02,29.15,68.46
56.69,26.33,55.21
50.22,29.74,72.41
42.04,35.52,78.82
47.76,38.35,73.15
43.62,31.89,82.58
61.96,27.21,64.59
42.74,31.16,82.33
54.76,31.3,69.51
39.28,35.03,58.86
48.32,20.4,78.4
56.01,26.25,66.79
56.53,31.37,52.69
55.04,19.05,89.78
61.56,31.25,73.86
45.73,30.64,55.9
37.05,31.24,54.71
63.2,26.8,59.48
56.42,32.49,66.42
49.49,39.83,61.86
47.93,37.31,83.83
66.01,31.7,77.29
45.37,29.79,74.16
46.0,36.49,57.7
56.87,35.35,65.91
57.53,27.54,61.2
55.58,31.0,90.12
47.16,29.2,71.41
61.55,39.61,54.75
53.61,39.78,64.86
59.03,35.19,60.39
59.16,30.61,73.34
35.43,24.02,56.84
53.17,24.54,75.91
43.37,36.17,85.27
59.63,32.07,59.48
40.79,32.01,67.04
43.8,25.04,96.47
46.91,30.77,77.82
47.85,30.97,79.89
55.51,28.33,75.92
55.9,33.01,57.52
37.16,29.08,49.7
54.66,36.17,65.75
67.51,40.04,78.26
52.87,32.97,70.29
47.9,30.63,67.6
46.11,31.73,57.74
45.31,27.54,56.96
52.25,35.4,56.84
54.85,40.54,85.91
39.47,37.03,68.19
52.26,32.32,55.52
47.32,33.8,82.21
49.13,23.65,81.35
54.96,40.4,47.1
51.6,30.15,47.78
39.15,32.06,57.61
58.25,35.21,68.61
54.23,36.56,71.75
58.79,34.64,57.23
42.38,28.13,77.79
50.66,23.91,85.14
45.06,33.88,65.51
49.22,23.98,79.31
53.43,27.53,75.76
59.29,21.1,63.43
43.61,21.09,81.04
41.19,28.9,62.76
54.86,39.69,68.75
42.87,22.72,73.94
49.95,35.41,61.78
